address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Am Weidedamm 20, 28215 Bremen",0421/361-18386,false,HB-021,53.093094,8.817049,Schule Am Weidedamm,021,0421/361-14452,Grundschule,Grundschule,HB
"Contrescarpe 26, 28203 Bremen",0421/361-10131,false,HB-023,53.075326,8.814529,Bürgermeister-Smidt-Schule,023,0421/361-10711,Grundschule,Grundschule,HB
"Buntentorsteinweg 245, 28201 Bremen",0421/361-59267,true,HB-024,53.061088,8.810978,Schule am Buntentorsteinweg,024,0421/361-59531,Grundschule,Grundschule,HB
"Stargarder Str. 11, 28717 Bremen",0421/361-79846,true,HB-025,53.172409,8.709193,Schule Burgdamm,025,0421/361-7131,Grundschule,Grundschule,HB
"Curiestr. 2 A, 28357 Bremen",0421/361-89453,false,HB-028,53.108302,8.895636,Marie-Curie-Schule,028,0421/361-3021,Grundschule,Grundschule,HB
"Carl-Schurz-Str. 25, 28209 Bremen",0421/361-17446,false,HB-029,53.084826,8.840196,Schule an der Carl-Schurz-Straße,029,0421/361-3059,Grundschule,Grundschule,HB
"Düsseldorfer Str. 2 A, 28327 Bremen",0421/361-59490,true,HB-032,53.075203,8.932037,Schule an der Düsseldorfer Straße,032,0421/361-3032,Grundschule,Grundschule,HB
"Fährer Flur 15, 28755 Bremen",0421/361-79388,false,HB-034,53.177978,8.611802,Schule Fährer Flur,034,0421/361-7248,Grundschule,Grundschule,HB
"Ellenerbrokweg 28, 28325 Bremen",0421/361-18189,false,HB-035,53.070437,8.94507,Schule am Ellenerbrokweg,035,0421/361-3190,Grundschule,Grundschule,HB
"Betonstr. 4, 28777 Bremen",0421/361-79826,false,HB-036,53.204547,8.525519,Schule Farge-Rekum,036,0421/361-79141,Grundschule,Grundschule,HB
"Freiligrathstr. 11, 28211 Bremen",0421/496-3269,false,HB-039,53.083607,8.862559,Schule an der Freiligrathstraße,039,0421/361-3269,Grundschule,Grundschule,HB
"Wigmodistr. 37, 28779 Bremen",0421/361-7726,false,HB-040,53.187202,8.574987,Schule an der Wigmodistraße,040,0421/361-7436,Grundschule,Grundschule,HB
"Westerholzstr. 19 A, 28309 Bremen",0421/361-14747,false,HB-043,53.055171,8.887824,Schule an der Glockenstraße,043,0421/361-3290,Grundschule,Grundschule,HB
"Grambker Heerstr. 121, 28719 Bremen",0421/361-79037,true,HB-045,53.150016,8.710816,Schule an der Grambker Heerstraße,045,0421/361-7147,Grundschule,Grundschule,HB
"Brakkämpe 4, 28259 Bremen",0421/361-13286,false,HB-048,53.059602,8.764249,Schule Grolland,048,0421/361-19610,Grundschule,Grundschule,HB
"Am Borgfelder Saatland 1-3, 28357 Bremen",0421/361-82897,true,HB-049,53.12726,8.896003,Schule Am Borgfelder Saatland,049,0421/361-14885,Grundschule,Grundschule,HB
"Bunnsackerweg 4, 28279 Bremen",0421/361-15265,false,HB-050,53.044868,8.861112,Schule am Bunnsackerweg,050,0421/361-3310,Grundschule,Grundschule,HB
"Halmerweg 71, 28237 Bremen",0421/361-16819,false,HB-051,53.122323,8.763879,Schule am Halmerweg,051,0421/361-9174,Grundschule,Grundschule,HB
"Fährer Str. 4, 28755 Bremen",0421/361-79449,false,HB-052,53.185676,8.613005,Schule Hammersbeck,052,0421/361-7245,Grundschule,Grundschule,HB
"Helgenstr. 10-12, 28777 Bremen",0421/361-79090,false,HB-053,53.185953,8.552078,Schule Rönnebeck,053,0421/361-7284,Grundschule,Grundschule,HB
"Horner Heerstr. 17, 28359 Bremen",0421/361-16556,true,HB-060,53.094617,8.870631,Schule an der Horner Heerstraße,060,0421/361-3368,Grundschule,Grundschule,HB
"In der Vahr 75, 28329 Bremen",0421/361-10848,true,HB-062,53.078252,8.877339,Schule In der Vahr,062,0421/361-3343,Grundschule,Grundschule,HB
"Kantstr. 63, 28201 Bremen",0421/361-16961,false,HB-064,53.066289,8.795234,Schule an der Kantstraße,064,0421/361-59541,Grundschule,Grundschule,HB
"Karl-Lerbs-Str. 70 A, 28201 Bremen",0421/361-59571,true,HB-065,53.058418,8.797311,Schule an der Karl-Lerbs-Straße,065,0421/361-59561,Grundschule,Grundschule,HB
"Pastorenweg 91-93, 28237 Bremen",0421/361-17288,true,HB-069,53.110419,8.765801,Schule am Pastorenweg,069,0421/361-9297,Grundschule,Grundschule,HB
"Auf der Hohwisch 61-63, 28207 Bremen",0421/361-16816,false,HB-070,53.066112,8.859884,Kinderschule,070,0421/361-16887,Grundschule,Grundschule,HB
"Kirchhuchtinger Landstr. 28, 28259 Bremen",0421/361-83888,false,HB-071,53.050967,8.740756,Schule Kirchhuchting,071,0421/361-15955,Grundschule,Grundschule,HB
"Lessingstr. 30, 28203 Bremen",0421/361-82899,true,HB-076,53.072885,8.833948,Schule an der Lessingstraße,076,0421/361-3225,Grundschule,Grundschule,HB
"Lüssumer Ring 55, 28777 Bremen",0421/361-79494,true,HB-077,53.198157,8.561188,Tami-Oelfken-Schule,077,0421/361-7755,Grundschule,Grundschule,HB
"Mahndorfer Heerstr. 55, 28307 Bremen",0421/4842161,true,HB-081,53.037499,8.943854,Schule Mahndorf,081,0421/480063,Grundschule,Grundschule,HB
"Melanchthonstr. 150, 28217 Bremen",0421/361-16869,false,HB-082,53.095164,8.789538,Schule an der Melanchthonstraße,082,0421/361-8292,Grundschule,Grundschule,HB
"Landskronastr. 46, 28719 Bremen",0421/361-79390,false,HB-083,53.176667,8.722453,Schule an der Landskronastraße,083,0421/361-7191,Grundschule,Grundschule,HB
"Nordstr. 349, 28217 Bremen",0421/361-88921,false,HB-085,53.096961,8.777011,Schule an der Nordstraße,085,0421/361-8282,Grundschule,Grundschule,HB
"Oberneulander Landstr. 36, 28355 Bremen",0421/2575297,false,HB-087,53.090393,8.936998,Schule Oberneuland,087,0421/259465,Grundschule,Grundschule,HB
"Oderstr. 75, 28199 Bremen",0421/361-17063,true,HB-088,53.068623,8.783943,Schule an der Oderstraße,088,0421/361-8228,Grundschule,Grundschule,HB
"Oslebshauser Heerstr. 115, 28239 Bremen",0421/361-17175,true,HB-089,53.133271,8.73834,Schule an der Oslebshauser Heerstr.,089,0421/361-9280,Grundschule,Grundschule,HB
"Osterholzer Heerstr. 160, 28325 Bremen",0421/361-59046,true,HB-090,53.058336,8.947153,Schule Osterholz,090,0421/361-3003,Grundschule,Grundschule,HB
"Koblenzer Str. 10, 28325 Bremen",0421/361-15298,true,HB-091,53.06108,8.959569,Schule am Pfälzer Weg,091,0421/361-3244,Grundschule,Grundschule,HB
"Paul-Singer-Str. 160, 28329 Bremen",0421/361-19828,true,HB-094,53.086168,8.897571,Schule an der Paul-Singer-Straße,094,0421/361-3356,Grundschule,Grundschule,HB
"Werner-von-Siemens-Str. 57, 28357 Bremen",0421/361-17494,false,HB-096,53.103624,8.889999,Schule an der Philipp-Reis-Straße,096,0421/361-3322,Grundschule,Grundschule,HB
"Pürschweg 5, 28779 Bremen",0421/361-7279,false,HB-097,53.202913,8.574494,Schule am Pürschweg,097,0421/361-7816,Grundschule,Grundschule,HB
"Schleswiger Str. 10, 28219 Bremen",0421/361-5691,true,HB-099,53.09974,8.793105,Schule am Pulverberg,099,0421/361-5690,Grundschule,Grundschule,HB
"Dorfkampsweg 50, 28197 Bremen",0421/361-8385,false,HB-100,53.089575,8.749434,Schule Rablinghausen,100,0421/361-8268,Grundschule,Grundschule,HB
"Rechtenflether Str. 24, 28197 Bremen",0421/361-96770,true,HB-101,53.083309,8.76497,Schule an der Rechtenflether Str.,101,0421/361-8223,Grundschule,Grundschule,HB
"Robinsbalje 10, 28259 Bremen",0421/361-59137,true,HB-105,53.056841,8.730362,Schule an der Robinsbalje,105,0421/361-15950,Grundschule,Grundschule,HB
"Fischerhuder Str. 20, 28237 Bremen",0421/361-18013,true,HB-106,53.115325,8.763237,Schule an der Fischerhuder Straße,106,0421/361-9139,Grundschule,Grundschule,HB
"Schmidtstr. 9, 28203 Bremen",0421/361-59017,false,HB-110,53.072077,8.825604,Schule an der Schmidtstraße,110,0421/361-3131,Grundschule,Grundschule,HB
"Herbartstr. 25, 28757 Bremen",0421/664290,false,HB-111,53.187237,8.645845,Schule Schönebeck,111,0421/662886,Grundschule,Grundschule,HB
"Max-Jahn-Weg 13, 28277 Bremen",0421/361-16422,true,HB-112,53.037934,8.828468,Schule an der Stichnathstraße,112,0421/361-3584,Grundschule,Grundschule,HB
"Seehauser Landstr. 141, 28197 Bremen",0421/541500,false,HB-113,53.111312,8.708292,Schule Seehausen,113,0421/541500,Grundschule,Grundschule,HB
"Osterhop 88, 28309 Bremen",0421/361-14587,true,HB-114,53.04574,8.90587,Schule am Osterhop,114,0421/361-3101,Grundschule,Grundschule,HB
"Stader Str. 150, 28205 Bremen",0421/361-16331,true,HB-115,53.071786,8.850111,Schule an der Stader Straße,115,0421/361-3288,Grundschule,Grundschule,HB
"Richthofenstr. 37, 28759 Bremen",0421/361-79842,false,HB-116,53.169017,8.661845,Schule St. Magnus,116,0421/361-7314,Grundschule,Grundschule,HB
"Stromer Landstr. 26 A, 28197 Bremen",0421/541214,false,HB-117,53.08272,8.70197,Schule Strom,117,0421/541214,Grundschule,Grundschule,HB
"Uphuser Str. 9, 28327 Bremen",0421/361-5441,true,HB-118,53.063193,8.929475,Schule an der Uphuser Straße,118,0421/361-3247,Grundschule,Grundschule,HB
"Witzlebenstr. 3, 28327 Bremen",0421/361-59661,true,HB-127,53.075898,8.903988,Schule an der Witzlebenstraße,127,0421/361-3373,Grundschule,Grundschule,HB
"Delfter Str. 10, 28259 Bremen",0421/361-15969,true,HB-129,53.047134,8.726084,Schule an der Delfter Straße,129,0421/361-15990,Grundschule,Grundschule,HB
"Kleiner Blink 8, 27580 Bremerhaven",0471/391-3689,true,HB-150,53.574054,8.595378,Amerikanische Schule,150,0471/391-3680,Grundschule,Grundschule,HB
"Sandbredenstr. 11, 27572 Bremerhaven",0471/3080383,false,HB-151,53.504161,8.60061,Altwulsdorfer Schule,151,0471/3080382,Grundschule,Grundschule,HB
"Heidacker 13, 27572 Bremerhaven",0471/391-3721,false,HB-152,53.516719,8.593772,Fichteschule,152,0471/391-3720,Grundschule,Grundschule,HB
"Braunstr. 5, 27574 Bremerhaven",0471/391-3745,true,HB-153,53.519135,8.610881,Fritz-Reuter-Schule,153,0471/391-3740,Grundschule,Grundschule,HB
"Isarstr. 58, 27574 Bremerhaven",0471/391-3909,false,HB-154,53.518845,8.639592,Surheider Schule,154,0471/391-3902,Grundschule,Grundschule,HB
"Schiffdorfer Chaussee 193, 27574 Bremerhaven",0471/391-3959,false,HB-155,53.53006,8.62794,Veernschule,155,0471/391-3950,Grundschule,Grundschule,HB
"Allmersstr. 2, 27570 Bremerhaven",0471/391-3679,false,HB-156,53.529132,8.593852,Allmersschule,156,0471/391-3670,Grundschule,Grundschule,HB
"Klußmannstr. 10-11, 27570 Bremerhaven",0471/95845213,true,HB-157,53.53055,8.586619,Gorch-Fock-Schule,157,0471/9584520,Grundschule,Grundschule,HB
"Deichstr. 39, 27568 Bremerhaven",0471/391-3667,false,HB-159,53.544238,8.583124,Goetheschule,159,0471/391-3666,Grundschule,Grundschule,HB
"Am Leher Tor 21, 27568 Bremerhaven",0471/3000149,true,HB-160,53.551596,8.578417,Pestalozzischule,160,0471/3000141,Grundschule,Grundschule,HB
"Dionysiusstr. 52, 27576 Bremerhaven",0471/309-47319,true,HB-163,53.55999,8.591488,Lutherschule,163,0471/309-47311,Grundschule,Grundschule,HB
"Brookstr. 3, 27580 Bremerhaven",0471/391-39617,true,HB-164,53.566442,8.586547,Marktschule,164,0471/391-3960,Grundschule,Grundschule,HB
"Frenssenstr. 49, 27576 Bremerhaven",0471/391-55926,true,HB-165,53.558311,8.57778,Astrid-Lindgren-Schule,165,0471/391-5590,Grundschule,Grundschule,HB
"Gaußstr. 107, 27580 Bremerhaven",0471/3082412,false,HB-166,53.579315,8.587594,Gaußschule I,166,0471/3082410,Grundschule,Grundschule,HB
"Debstedter Weg 84, 27578 Bremerhaven",0471/391-3739,false,HB-167,53.59404,8.607444,Fritz-Husmann-Schule,167,0471/391-3730,Grundschule,Grundschule,HB
"Ferdinand-Lassalle-Str. 68, 27578 Bremerhaven",0471/391-3999,true,HB-168,53.58749,8.6217,Karl-Marx-Schule,168,0471/391-3990,Grundschule,Grundschule,HB
"Mecklenburger Weg 174, 27578 Bremerhaven",0471/391-3659,false,HB-169,53.595276,8.624206,Friedrich-Ebert-Schule,169,0471/391-3650,Grundschule,Grundschule,HB
"Flensburger Str. 10, 27570 Bremerhaven",0471/309 555 49,true,HB-172,53.52374,8.595368,Immanuel-Kant-Schule,172,0471/309 5550,Oberschule,Oberschule,HB
"Gaußstr. 107, 27580 Bremerhaven",0471/3082422,false,HB-174,53.579315,8.587594,Gaußschule II,174,0471/3082420,Oberschule,Oberschule,HB
"Brookstr. 7, 27580 Bremerhaven",0471/391-3899,true,HB-176,53.566792,8.588232,Schule Am Leher Markt,176,0471/391-3880,Oberschule,Oberschule,HB
"Dudweilerstr. 2, 28309 Bremen",0421/361-59037,false,HB-206,53.05786,8.911278,Schule an der Dudweilerstraße,206,0421/361-3188,Förderzentrum Lernen-Sprache-Verhalten,Förderzentrum,HB
"Kerschensteinerstr. 4, 28757 Bremen",0421/361-79584,false,HB-209,53.174794,8.621463,Schule an der Kerschensteinerstr.,209,0421/361-7301,Förderzentrum Lernen-Sprache-Verhalten,Förderzentrum,HB
