address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Wallallee 1, 19370 Parchim",03871/6069729,false,MV-75136016,53.428588,11.854738,"Grundschule ""Goethe"", Parchim",75136016,03871/602756,Grundschule,Grundschule,MV
"Lange Straße 25, 19395 Plau am See",038735/49608,false,MV-75136018,53.460881,12.263359,"Grundschule ""Kantor Carl Ehrich"", Plau am See",75136018,038735/44320,Grundschule,Grundschule,MV
"Finkenkamp 17, 19406 Sternberg",03847/311951,false,MV-75136021,53.715604,11.822383,"Grundschule ""Alexander Behm"", Sternberg",75136021,03847/2622,Grundschule,Grundschule,MV
"Hauptstraße 16, 19079 Sukow",03861/302026,false,MV-75136023,53.547693,11.562664,Grundschule Sukow,75136023,03861/2701,Grundschule,Grundschule,MV
"Charlottenhofer Weg 57A, 19386 Passow",038731/20987,false,MV-75136033,53.506567,12.054412,Grundschule Passow,75136033,038731/24036,Grundschule,Grundschule,MV
"Fr.-Wehmer-Straße 52, 19086 Plate",03861/300891,false,MV-75136034,53.552158,11.49878,Grundschule Plate,75136034,03861/2024,Grundschule,Grundschule,MV
"Schützenplatz 2, 19399 Goldberg",038736/40834,false,MV-75136054,53.589823,12.091198,"Grundschule ""John Brinckman"", Goldberg",75136054,038736/40756,Grundschule,Grundschule,MV
"Theodor-Körner-Straße 5, 19258 Boizenburg/Elbe",038847/297927,false,MV-75235463,53.382019,10.729852,Förderschule mit den Förderschwerpunkten Lernen und geistige Entwicklung Boizenburg,75235463,038847/297920,Förderschule,Förderschule,MV
"Bahnhofstraße 130, 19230 Hagenow",03883/727042,false,MV-75235465,53.417908,11.209809,Diesterwegschule Hagenow; Schule mit dem Förderschwerpunkt Lernen,75235465,03883/727042,Förderschule,Förderschule,MV
"J.-Gillhoff-Straße 17, 19288 Ludwigslust",03874/666801,false,MV-75235466,53.31667,11.48333,"Förderschule ""Johann-Heinrich-Pestalozzi"" Ludwigslust; Schule mit dem Förderschwerpunkt Lernen",75235466,03874/22029,Förderschule,Förderschule,MV
"Bahnhofstraße 132, 19230 Hagenow",03883/641456,false,MV-75235469,53.417753,11.210059,Förderschule mit dem Förderschwerpunkt geistige Entwicklung Hagenow,75235469,03883/724101,Förderschule,Förderschule,MV
"Fr.-Naumann-Allee 37, 19288 Ludwigslust",03874/3206669,false,MV-75235470,53.326263,11.492971,Schule an der Bleiche Ludwigslust; Schule mit dem Förderschwerpunkt geistige Entwicklung,75235470,03874/21922,Förderschule,Förderschule,MV
"Neuer Teich 1, 19386 Lübz",038731/21192,false,MV-75236063,53.457429,12.051068,Schule am Neuen Teich Lübz - Schule mit dem Förderschwerpunkt Lernen,75236063,038731/22838,Förderschule,Förderschule,MV
"Brunnenstraße 21, 19370 Parchim",03871/451414,false,MV-75236064,53.41334,11.841877,"Pestalozzischule - Schule mit dem Förderschwerpunkt Lernen, Parchim",75236064,03871/212796,Förderschule,Förderschule,MV
"Ziegendorfer Chaussee 11, 19370 Parchim",03871/4689873,false,MV-75236065,53.426129,11.833654,Schule am Alten Hafen Parchim - Schule mit dem Förderschwerpunkt geistige Entwicklung,75236065,03871/443132,Förderschule,Förderschule,MV
"Am Berge 3a, 19406 Sternberg",03847/435333,false,MV-75236067,53.713818,11.826379,Schule mit den Förderschwerpunkten Lernen und geistige Entwicklung Sternberg,75236067,03847/435330,Förderschule,Förderschule,MV
"Schulstraße 4, 19073 Stralendorf",03869/7809809,false,MV-75335447,53.573458,11.302369,"Gymnasiales Schulzentrum ""Felix Stillfried"", Stralendorf",75335447,03869/7437,Kooperative Gesamtschule mit Grundschule,Kooperative Gesamtschule,MV
"Roggenfelder Straße 30A, 19303 Dömitz",038758/3554100,false,MV-75335456,53.135179,11.268326,"Gymnasiales Schulzentrum ""Fritz Reuter"" Dömitz",75335456,038758/35540,Kooperative Gesamtschule mit Grundschule und Förderschule,Kooperative Gesamtschule,MV
"Lindenstraße 13, 19243 Wittenburg",038852/52500,false,MV-75335462,53.513542,11.076058,Gymnasiales Schulzentrum Wittenburg,75335462,038852/8080,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Seestraße 1a, 19406 Sternberg",03847/4353443,false,MV-75336062,53.714485,11.829947,Verbundene Regionale Schule und Gymnasium Sternberg,75336062,03847/435340,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Prislicher Straße 23, 19300 Grabow",038756/22353,false,MV-75435431,53.275816,11.568075,"Regionale Schule Friedrich Rohr, Grabow",75435431,038756/22352,Regionale Schule,Regionale Schule,MV
"Rennbahnweg 1, 19288 Ludwigslust",03874/665230,false,MV-75435433,53.333345,11.484433,"Regionale Schule ""P. J. Lenné"", Ludwigslust",75435433,03874/29162,Regionale Schule,Regionale Schule,MV
"Rudolf-Breitscheid-Straße 30, 19249 Lübtheen",038855/785189,false,MV-75435434,53.308191,11.079654,"Regionale Schule mit Grundschule ""Lindenschule"", Lübtheen",75435434,038855/785180,Regionale Schule mit Grundschule,Regionale Schule,MV
"Schulstraße 1, 19294 Malliß",038750/22490,false,MV-75435435,53.210046,11.327451,Regionale Schule Malliß,75435435,038750/20292,Regionale Schule,Regionale Schule,MV
"Laascher Straße 57, 19306 Neustadt-Glewe",038757/33114,false,MV-75435437,53.373292,11.594843,"Regionale Schule ""Karl-Scharfenberg-Schule"", 
Neustadt-Glewe",75435437,038757/33113,Regionale Schule,Regionale Schule,MV
"R.-Markmann-Straße 59, 19258 Boizenburg/Elbe",038847/624870,false,MV-75435438,53.384284,10.731344,"Regionale Schule ""Rudolf Tarnow"", Boizenburg",75435438,038847/54312,Regionale Schule,Regionale Schule,MV
"Möllner Straße 12, 19230 Hagenow",03883/618555,false,MV-75435441,53.431747,11.202827,"Regionale Schule ""Prof. Dr. Friedrich Heincke"", Hagenow",75435441,03883/723012,Regionale Schule,Regionale Schule,MV
"Kießender Ring 6, 19230 Hagenow",03883/724943,false,MV-75435443,53.438174,11.180933,"Regionale Schule mit Grundschule ""Europaschule"", Hagenow",75435443,03883/721029,Regionale Schule mit Grundschule,Regionale Schule,MV
"Hagenower Straße 7a, 19230 Picher",038751/21203,false,MV-75435445,53.347146,11.341744,"Regionale Schule mit Grundschule ""Theodor Körner"", Picher",75435445,038751/20234,Regionale Schule mit Grundschule,Regionale Schule,MV
"Schulstraße 5, 19077 Rastow",03868/292,false,MV-75435446,53.4582,11.427724,"Regionale Schule mit Grundschule ""Dr. Ernst Alban"", Rastow",75435446,03868/300683,Regionale Schule mit Grundschule,Regionale Schule,MV
"Schulstraße 2, 19260 Vellahn",038848/22418,false,MV-75435449,53.396891,10.968702,"Regionale Schule mit Grundschule, Vellahn",75435449,038848/20209,Regionale Schule mit Grundschule,Regionale Schule,MV
"Rosenstraße 27, 19246 Zarrentin",038851/81131,false,MV-75435454,53.549371,10.913322,"Regionale Schule mit Grundschule ""Fritz Reuter"", Zarrentin",75435454,038851/81130,Regionale Schule mit Grundschule,Regionale Schule,MV
"Wallallee 1, 19370 Parchim",03871/212424,false,MV-75436031,53.428588,11.854738,"Regionale Schule ""J. W. v. Goethe"", Parchim",75436031,03871/4226590,Regionale Schule,Regionale Schule,MV
"Vogelstangenberg 6, 19412 Brüel",038483/293013,false,MV-75436035,53.731436,11.715866,Regionale Schule Brüel,75436035,038483/293030,Regionale Schule,Regionale Schule,MV
"Retgendorfer Weg 24, 19067 Cambs",03866/80719,false,MV-75436036,53.700674,11.525846,"Regionale Schule ""Am Mühlenberg"", Cambs",75436036,03866/326,Regionale Schule,Regionale Schule,MV
"Straße der Freundschaft 19 a, 19089 Crivitz",03863/502422,false,MV-75436037,53.573915,11.662697,Regionale Schule Crivitz,75436037,03863/50240,Regionale Schule,Regionale Schule,MV
"Parchimer Straße 39, 19374 Domsühl",038728/22565,false,MV-75436040,53.486769,11.776532,"Regionale Schule ""Eldetalschule"", Domsühl",75436040,038728/20236,Regionale Schule,Regionale Schule,MV
"Schützenstraße 35, 19386 Lübz",038731/36606,false,MV-75436041,53.459519,12.044154,Regionale Schule Lübz,75436041,038731/22602,Regionale Schule,Regionale Schule,MV
"Mooster Straße 10, 19376 Marnitz",038729/29099,false,MV-75436042,53.324742,11.934042,Regionale Schule mit Grundschule Marnitz,75436042,038729/29097,Regionale Schule mit Grundschule,Regionale Schule,MV
"Mönchhof 6, 19370 Parchim",03871/450320,false,MV-75436045,53.427328,11.843967,"Regionale Schule ""Fritz Reuter"", Parchim",75436045,03871/212818,Regionale Schule,Regionale Schule,MV
"Wittstocker Weg 10c, 19395 Plau am See",038735/41153,false,MV-75436047,53.454437,12.261133,"Regionale Schule Schule ""Am Klüschenberg"", Plau am See",75436047,038735/40884,Regionale Schule,Regionale Schule,MV
"An der Lewitzmühle 82, 19079 Banzkow",03861/302604,false,MV-75436051,53.524863,11.501753,Regionale Schule Banzkow,75436051,03861/7101,Regionale Schule,Regionale Schule,MV
"J.-Brinckman-Straße 39, 19399 Goldberg",038736/42640,false,MV-75436055,53.56667,12.06667,"Regionale Schule ""Walter Husemann"", Goldberg",75436055,038736/41805,Regionale Schule,Regionale Schule,MV
"Ludwig-Reinhard-Straße 21, 19258 Boizenburg/Elbe",038847/8111,false,MV-75535455,53.384284,10.731344,"Gymnasium ""Elbe-Gymnasium"", Boizenburg",75535455,038847/8110,Gymnasium,Gymnasium,MV
"Möllner Straße 14, 19230 Hagenow",03883/66106,false,MV-75535458,53.43155,11.202173,"Robert-Stock-Gymnasium, Hagenow",75535458,03883/66105,Gymnasium,Gymnasium,MV
"Christian-Ludwig-Straße 3, 19288 Ludwigslust",03874/428020,false,MV-75535459,53.32241,11.50239,"Goethe-Gymnasium, Ludwigslust",75535459,03874/42800,Gymnasium,Gymnasium,MV
"Am Sonnenberg 1, 19089 Crivitz",03863/5424111,false,MV-75536059,53.581691,11.644612,"Gymnasium Am Sonnenberg, Crivitz",75536059,03863/54240,Gymnasium,Gymnasium,MV
"Blücher Straße 22a, 19386 Lübz",038731/20016,false,MV-75536060,53.464546,12.037991,"Gymnasium ""Eldenburg"", Lübz",75536060,038731/22686,Gymnasium,Gymnasium,MV
"Ziegendorfer Chaussee 71/74, 19370 Parchim",03871/444159,false,MV-75536061,53.422109,11.827457,"Friedrich-Franz-Gymnasium, Parchim",75536061,03871/441010,Gymnasium,Gymnasium,MV
"Katharinenstraße 1, 17033 Neubrandenburg",0395/5551151,false,MV-75130201,53.556431,13.269182,"Grundschule  Mitte ""Uns Hüsung"", Neubrandenburg",75130201,0395/5551101,Grundschule,Grundschule,MV
"Werner-Seelenbinder-Straße 1, 17033 Neubrandenburg",0395/5551770,false,MV-75130203,53.55694,13.26083,"Grundschule Süd, Neubrandenburg",75130203,0395/5551765,Grundschule,Grundschule,MV
"Robert-Koch-Straße 52, 17036 Neubrandenburg",0395/5551197,false,MV-75130205,53.549882,13.300334,"Grundschule  Ost ""H. Ch. Andersen"" Europaschule, Neubrandenburg",75130205,0395/5551188,Grundschule,Grundschule,MV
"Rasgrader Straße 4, 17034 Neubrandenburg",0395/5551709,false,MV-75130210,53.577636,13.283115,"Grundschule Datzeberg, Neubrandenburg",75130210,0395/5551701,Grundschule,Grundschule,MV
"Traberallee 18, 17034 Neubrandenburg",0395/5551951,false,MV-75130211,53.569695,13.26066,"Grundschule Nord ""Am Reitbahnsee"", Neubrandenburg",75130211,0395/5551941,Grundschule,Grundschule,MV
"Dükerweg 2, 17033 Neubrandenburg",0395/5551175,false,MV-75130213,53.555874,13.244095,"Grundschule West ""Am See"", Neubrandenburg",75130213,0395/5551141,Grundschule,Grundschule,MV
"Karlsplatz 7, 17087 Altentreptow",03964/212937,false,MV-75135201,53.696548,13.250196,Grundschule Altentreptow,75135201,03961/212936,Grundschule,Grundschule,MV
"Am Sportplatz 18, 17159 Dargun",039959/27960,false,MV-75135202,53.90257,12.853109,Grundschule Dargun,75135202,039959/20353,Grundschule,Grundschule,MV
"Am Klinkenberg 2, 17109 Demmin",03998/2585855,false,MV-75135203,53.905,13.04389,"Grundschule ""Heinrich Zille"", Demmin",75135203,03998/222055,Grundschule,Grundschule,MV
"Schulstraße 1, 17091 Mölln",039602/20615,false,MV-75135210,53.589338,13.086655,Grundschule Mölln,75135210,039602/20615,Grundschule,Grundschule,MV
"Schulplatz 3-4, 17139 Malchin",03994/299016,false,MV-75135211,53.73333,12.78333,"Grundschule ""Pestalozzi"", Malchin",75135211,03994/299015,Grundschule,Grundschule,MV
"Dorfstraße 77, 17111 Sarow",039996/70310,false,MV-75135213,53.796567,13.103663,Grundschule Sarow,75135213,039996/70310,Grundschule,Grundschule,MV
"Goethestraße 14, 17153 Stavenhagen",039954/276817,false,MV-75135214,53.698971,12.906081,"Fritz-Reuter-Grundschule, Stavenhagen",75135214,039954/276812,Grundschule,Grundschule,MV
"Dorfstraße 23, 17111 Schönfeld",039994/10249,false,MV-75135226,53.853326,12.958466,Grundschule Schönfeld,75135226,039994/10249,Grundschule,Grundschule,MV
"Schulstraße 4, 17089 Burow",03965/210369,false,MV-75135233,53.772924,13.273554,Grundschule Burow ,75135233,03965/210369,Grundschule,Grundschule,MV
"Straße der Einheit 58, 17139 Gielow",039957/20442,false,MV-75135234,53.696036,12.748835,Grundschule Gielow,75135234,039957/20442,Grundschule,Grundschule,MV
"Birkenweg 2, 17153 Jürgenstorf",039955/20231,false,MV-75135236,53.662478,12.903071,Grundschule Jürgenstorf,75135236,039955/20231,Grundschule,Grundschule,MV
"Klüschenberg 17, 17094 Burg Stargard",039603/27923,false,MV-75135503,53.492584,13.319381,"Grundschule ""Kletterrose"", Burg Stargard",75135503,039603/27924,Grundschule,Grundschule,MV
"Wollweberstraße 59, 17098 Friedland",039601/369809,false,MV-75135507,53.667554,13.552137,Grundschule Friedland,75135507,039601/21103,Grundschule,Grundschule,MV
"Leussower Weg 9a, 17252 Mirow",039833/27576,false,MV-75135510,53.276851,12.821294,"Grundschule Regenbogen, Mirow ",75135510,039833/20271,Grundschule,Grundschule,MV
"Pestalozzistraße 6, 17235 Neustrelitz",03981/441827,false,MV-75135513,53.356634,13.09251,"Grundschule Kiefernheide, Neustrelitz",75135513,03981/442906,Grundschule,Grundschule,MV
"Dorfstraße 30, 17039 Neverin",039608/20098,false,MV-75135514,53.621443,13.332757,"Grundschule ""Zum Wasserturm"", Neverin",75135514,039608/20503,Grundschule,Grundschule,MV
"Sandberg 48, 17235 Neustrelitz",03981/238156,false,MV-75135524,53.368796,13.061441,"Grundschule Am Sandberg, Neustrelitz",75135524,03981/238155,Grundschule,Grundschule,MV
"Schulstraße 10, 17349 Groß Miltzow",03967/410299,false,MV-75135533,53.534251,13.572539,"Grundschule Pappelhain, Groß Miltzow",75135533,03967/410293,Grundschule,Grundschule,MV
"Bachstraße 9, 17235 Neustrelitz",03981/441896,false,MV-75135547,53.332293,13.095552,"Grundschule  ""Daniel Sanders"", Neustrelitz",75135547,03981/441896,Grundschule,Grundschule,MV
"Federower Straße 12, 17192 Kargow",03991/670040,false,MV-75135602,53.506169,12.783468,"Grundschule ""Uns lütt Schaul"", Kargow",75135602,03991/670040,Grundschule,Grundschule,MV
"Schulstraße 22, 17194 Moltzow",039933/73584,false,MV-75135603,53.628875,12.576869,Grundschule Moltzow,75135603,039933/73588,Grundschule,Grundschule,MV
"Schulstraße 20, 17207 Röbel/Müritz",039931/54285,false,MV-75135607,53.3819,12.600936,Grundschule Röbel,75135607,039931/52234,Grundschule,Grundschule,MV
"Schulstraße, 17248 Rechlin",039823/21829,false,MV-75135608,53.333427,12.720279,Grundschule Rechlin,75135608,039823/21204,Grundschule,Grundschule,MV
"Geschwister-Scholl-Straße 31, 17192 Waren (Müritz)",03991/182866,false,MV-75135610,53.521616,12.664597,"Grundschule ""Käthe Kollwitz"", Waren",75135610,03991/125645,Grundschule,Grundschule,MV
"Bgm.-Schlaaff-Straße 26, 17192 Waren (Müritz)",03991/667717,false,MV-75135611,53.51667,12.68333,"Grundschule ""Am Papenberg"", Waren",75135611,03991/665740,Grundschule,Grundschule,MV
"Schulstraße 13, 17209 Altenhof",039924/2443,false,MV-75135618,53.353815,12.36001,Grundschule Altenhof,75135618,039924/2443,Grundschule,Grundschule,MV
"Neue Straße 32, 17192 Groß Plasten",039934/87324,false,MV-75135621,53.546348,12.848115,Grundschule Groß Plasten,75135621,039934/87605,Grundschule,Grundschule,MV
"Kirchstraße 23-25, 17213 Malchow",039932/47958,false,MV-75135625,53.46667,12.41667,"Grundschule ""Goethe"", Malchow",75135625,039932/18523,Grundschule,Grundschule,MV
"Am Burgberg 1, 17209 Wredenhagen",039925/2246,false,MV-75135631,53.289358,12.519863,Grundschule Wredenhagen,75135631,039925/2234,Grundschule,Grundschule,MV
"Ziegelbergstraße 27, 17033 Neubrandenburg",0395/599991309,false,MV-75230235,53.555427,13.269483,"Schule mit dem Förderschwerpunkt Lernen sowie emotionale und soziale Entwicklung Neubrandenburg ""Pestalozzischule"" 
- Förderzentrum -",75230235,0395/599991302,Förderschule,Förderschule,MV
"Baumhaselstraße 10-12, 17033 Neubrandenburg",0395/3797479,false,MV-75230236,53.535349,13.259111,Schule mit dem Förderschwerpunkt Sprache Neubrandenburg - Sprachheilpädagogisches Förderzentrum,75230236,0395/3699203,Förderschule,Förderschule,MV
"Robert-Blum-Straße 36, 17033 Neubrandenburg",0395/5639515,false,MV-75230237,53.56119,13.249187,"Überregionales Förderzentrum mit dem Förderschwerpunkt körperliche-motorische Entwicklung, Neubrandenburg",75230237,0395/5639511,Förderschule,Förderschule,MV
"B.-Brecht-Straße 1a, 17034 Neubrandenburg",0395/4308040,false,MV-75230238,53.57764,13.285376,"Schule mit dem Förderschwerpunkt geistige Entwicklung Neubrandenburg ""Kranichschule""",75230238,0395/4308016,Förderschule,Förderschule,MV
"Poststraße 1, 17087 Altentreptow",03961/216441,false,MV-75235248,53.692556,13.247123,"Lea-Toll-Schule - Schule mit dem Förderschwerpunkt Lernen, Altentreptow",75235248,03961/214417,Förderschule,Förderschule,MV
"Saarstraße 23, 17109 Demmin",03998/258006,false,MV-75235249,53.904247,13.065286,"Schule mit dem Förderschwerpunkt Lernen, Demmin",75235249,03998/222010,Förderschule,Förderschule,MV
"Lindenstraße 6, 17139 Malchin",03994/239853,false,MV-75235250,53.736803,12.762383,"""Sonderpädagogisches Förderzentrum - Lindenschule"" - Schule mit dem Förderschwerpunkt Lernen, Malchin",75235250,03994/222209,Förderschule,Förderschule,MV
"Westphalstraße 3, 17087 Altentreptow",03961/262555,false,MV-75235251,53.691168,13.24835,"Schule mit dem Förderschwerpunkt geistige Entwicklung, Altentreptow",75235251,03961/214664,Förderschule,Förderschule,MV
"Quitzerower Weg 31, 17109 Demmin",03998/259964,false,MV-75235252,53.907258,13.060822,"Schule Sonnenhof - Schule mit dem Förderschwerpunkt geistige Entwicklung, Demmin",75235252,03998/222004,Förderschule,Förderschule,MV
"Am Wedenhof 6, 17139 Malchin",03994/239426,false,MV-75235253,53.740129,12.759323,"Schule ""Am Wedenhof""- Schule mit dem Förderschwerpunkt geistige Entwicklung, Malchin",75235253,03994/222365,Förderschule,Förderschule,MV
"A.-Bebel-Platz 17, 17098 Friedland",039601/20574,false,MV-75235544,53.672408,13.553669,"Sonderpädagogisches Förderzentrum - Schule mit Förderschwerpunkt Lernen, Friedland",75235544,039601/20573,Förderschule,Förderschule,MV
"Hittenkofer Straße 28, 17235 Neustrelitz",03981/205446,false,MV-75235545,53.334873,13.096222,"Sonderpädagogisches Förderzentrum - Schule mit Förderschwerpunkt Lernen, Neustrelitz",75235545,03981/205449,Förderschule,Förderschule,MV
"Höhenstraße 51, 17235 Neustrelitz",03981/443494,false,MV-75235546,53.357005,13.085988,"Tom-Mutters-Schule - Schule mit Förderschwerpunkt geistige Entwicklung, Neustrelitz",75235546,03981/443492,Förderschule,Förderschule,MV
"Schulstraße 11, 17349 Holzendorf",03967/461856,false,MV-75235548,53.534197,13.571858,Mosaik-Schule - Schule mit Förderschwerpunkt geistige Entwicklung,75235548,03967/461855,Förderschule,Förderschule,MV
"Warener Chaussee 4, 17207 Röbel/Müritz",039931/52262,false,MV-75235637,53.384569,12.606165,Förderschule Röbel - Schule mit dem Förderschwerpunkt Lernen,75235637,039931/52262,Förderschule,Förderschule,MV
"Karl-Liebknecht-Straße 8, 17192 Waren (Müritz)",03991/187074,false,MV-75235638,53.517319,12.675093,"Förderzentrum ""Pestalozzi"" Waren - Schule mit dem Förderschwerpunkt Lernen",75235638,03991/125433,Förderschule,Förderschule,MV
"Neubaustraße 14, 17209 Sietow",039931/84523,false,MV-75235639,53.44431,12.560033,Müritz-Schule Sietow - Schule mit dem Förderschwerpunkt geistige Entwicklung,75235639,039931/8450,Förderschule,Förderschule,MV
"Geschwister-Scholl-Straße 14, 17033 Neubrandenburg",0395/599991109,false,MV-75330233,53.547446,13.268417,"Gesamtschule ""Vier Tore"", Integrierte Gesamtschule, Neubrandenburg",75330233,0395/599991100,Integrierte Gesamtschule,Integrierte Gesamtschule,MV
"Pestalozzistraße 1, 17087 Altentreptow",03961/215513,false,MV-75335243,53.685204,13.245719,"Kooperative Gesamtschule mit gymnasialer Oberstufe, Altentreptow",75335243,03961/215512,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Straße am Wasserturm 1, 17153 Stavenhagen",039954/27181,false,MV-75335247,53.696903,12.898265,"Reuterstädter Gesamtschule - Europaschule -
Kooperative Gesamtschule, Stavenhagen",75335247,039954/22043,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Dr. Karl-Bayer-Straße 4, 17098 Friedland",039601/29124,false,MV-75335537,53.65,13.53333,"Kooperative Gesamtschule mit gymnasialer Oberstufe, Friedland",75335537,039601/2910,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Lessingstraße 27, 17235 Neustrelitz",03981/455999,false,MV-75335541,53.354544,13.083454,"Integrierte Gesamtschule ""Walter Karbe""",75335541,03981/455991,Integrierte Gesamtschule,Integrierte Gesamtschule,MV
"Schulstraße 3, 17213 Malchow",039932/16633,false,MV-75335614,53.470829,12.408447,Fleesenseeschule Malchow - Verbundene Regionale Schule und Gymnasium,75335614,039932/1660,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Gotthunskamp 13, 17207 Röbel/Müritz",039931/52206  ,false,MV-75335616,53.374741,12.603148,"Schulcampus Röbel, Verbundene Regionale Schule und Gymnasium",75335616,039931/52202,Kooperative Gesamtschule,Kooperative Gesamtschule,MV
"Katharinenstraße 1, 17033 Neubrandenburg",0395/5551173,false,MV-75430216,53.556431,13.269182,"Regionale Schule Mitte  ""Fritz Reuter"", Neubrandenburg",75430216,0395/5551201,Regionale Schule,Regionale Schule,MV
"Kopernikusstraße 4, 17036 Neubrandenburg",0395/5551641,false,MV-75430219,53.55121,13.295207,"Regionale Schule ""Am Lindetal"", Neubrandenburg",75430219,0395/5551632,Regionale Schule,Regionale Schule,MV
"Dükerweg 2, 17033 Neubrandenburg",0395/5551175,false,MV-75430225,53.555874,13.244095,"Regionale Schule Nord, Neubrandenburg",75430225,0395/5551141,Regionale Schule,Regionale Schule,MV
"Rudolf-Fritz-Straße 8a, 17139 Malchin",03994/222219,false,MV-75435221,53.739756,12.753981,"Regionale Schule Siegfried Marcus, Malchin",75435221,03994/222277,Regionale Schule,Regionale Schule,MV
"Schützenstraße 1, 17109 Demmin",03998/271115,false,MV-75435222,53.903922,13.050822,"Regionale Schule mit Grundschule Pestalozzi, Demmin",75435222,03998/271111,Regionale Schule mit Grundschule,Regionale Schule,MV
"Am Sportplatz 18, 17159 Dargun",039959/27960,false,MV-75435227,53.90257,12.853109,Regionale Schule Dargun,75435227,039959/20278,Regionale Schule,Regionale Schule,MV
"Frauenstraße 18, 17109 Demmin",03998/222072,false,MV-75435229,53.905696,13.038354,"Regionale Schule ""Fritz Reuter"", Demmin",75435229,03998/222072,Regionale Schule,Regionale Schule,MV
"Waldstraße 6, 17091 Tützpatz",039600/20518,false,MV-75435242,53.725203,13.14229,Regionale Schule mit Grundschule Tützpatz,75435242,039600/21272,Regionale Schule mit Grundschule,Regionale Schule,MV
"Tiergartenstraße 32, 17235 Neustrelitz",03981/238620,false,MV-75435523,53.358936,13.067469,"Regionale Schule ""J. Nehru"", Neustrelitz",75435523,03981/23860,Regionale Schule,Regionale Schule,MV
"Wollweberstraße 27, 17348 Woldegk",03963/210505,false,MV-75435529,53.458247,13.581347,Regionale Schule mit Grundschule Woldegk,75435529,03963/210302,Regionale Schule mit Grundschule,Regionale Schule,MV
"Schulstraße 12, 17237 Blankensee",039826/12406,false,MV-75435531,53.406485,13.267367,"Regionale Schule mit Grundschule ""Am Kirschgarten"", Blankensee",75435531,039826/12405,Regionale Schule mit Grundschule,Regionale Schule,MV
"In den Wällen 9a, 17255 Wesenberg",039832/20510,false,MV-75435536,53.286209,12.967809,Regionale Schule mit Grundschule Wesenberg,75435536,039832/20345,Regionale Schule mit Grundschule,Regionale Schule,MV
"Klüschenbergstraße 13, 17094 Burg Stargard",039603/22915,false,MV-75435542,53.492774,13.31789,Regionale Schule Burg Stargard,75435542,039603/20312,Regionale Schule,Regionale Schule,MV
"Bahnhofstraße 5, 17258 Feldberg",039831/22149,false,MV-75435543,53.331889,13.435601,"Regionale Schule mit Grundschule ""Hans Fallada"", Feldberg",75435543,039831/21619,Regionale Schule mit Grundschule,Regionale Schule,MV
"Hirtenstraße 12, 17217 Penzlin",03962/210233,false,MV-75435615,53.505939,13.08641,Regionale Schule mit Grundschule Penzlin,75435615,03962/210232,Regionale Schule mit Grundschule,Regionale Schule,MV
"Neuer Markt 28, 17248 Rechlin",039823/21470,false,MV-75435617,53.330282,12.723002,Regionale Schule Rechlin,75435617,039823/21216,Regionale Schule,Regionale Schule,MV
"Am Markt 10, 17219 Möllenhagen",039928/80220,false,MV-75435624,53.528443,12.931414,"Regionale Schule ""Heinrich Schliemann"", Möllenhagen",75435624,039928/80212,Regionale Schule,Regionale Schule,MV
"Kirschenweg 2, 17192 Waren (Müritz)",03991/640219,false,MV-75435630,53.509904,12.696208,"Regionale Schule ""Friedrich Dethloff"", Waren",75435630,03991/64020,Regionale Schule,Regionale Schule,MV
"Friedrich-Engels-Platz 10, 17192 Waren (Müritz)",03991/168960,false,MV-75435636,53.521773,12.669369,Regionale Schule Waren,75435636,03991/168918,Regionale Schule,Regionale Schule,MV
"Demminer Straße 42, 17034 Neubrandenburg",0395/599991616,false,MV-75530227,53.56602,13.268815,"Albert-Einstein-Gymnasium, Neubrandenburg",75530227,0395/599991600,Gymnasium,Gymnasium,MV
"Schwedenstraße 22, 17033 Neubrandenburg",0395/599991816,false,MV-75530232,53.550659,13.25765,Sportgymnasium Neubrandenburg,75530232,0395/599991800,Gymnasium,Gymnasium,MV
"Demminer Straße 42, 17034 Neubrandenburg",0395/599991623,false,MV-75530240,53.56602,13.268815,Abendgymnasium Neubrandenburg,75530240,0395/599991621,Abendgymnasium,Abend-Gymnasium,MV
"An der Mühle 7, 17109 Demmin",,false,MV-75535244,53.907227,13.05325,Goethe-Gymnasium - Musikgymnasium - Demmin,75535244,03998/222067,Gymnasium,Gymnasium,MV
"Am Zachow 39, 17139 Malchin",03994/2999886,false,MV-75535246,53.737109,12.750816,Fritz-Greve-Gymnasium Malchin,75535246,03994/227205,Gymnasium,Gymnasium,MV
"Louisenstraße 30, 17235 Neustrelitz",03981/286730,false,MV-75535539,53.365843,13.068172,"Gymnasium Carolinum, Neustrelitz",75535539,03981/286710,Gymnasium,Gymnasium,MV
"Güstrower Straße 11, 17192 Waren (Müritz)",03991/747727,false,MV-75535635,53.517309,12.686899,Richard-Wossidlo-Gymnasium,75535635,03991/74770,Gymnasium,Gymnasium,MV
