address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Richard-Wagner-Straße 2 a 06231 Bad Dürrenberg,03462/868274,false,ST-39,51.304645,12.074743,Siedlungs-Grundschule,,03462/82382,,,ST
Grünstraße 5 06780 Zörbig,034956/39086,false,ST-40,51.626531,12.118783,Sekundarschule Zörbig,,034956/20044,,,ST
Kastanienhof 14 06847 Dessau-Roßlau,0340/53342315,false,ST-41,51.815998,12.189075,Sekundarschule Zoberberg,,0340/5334230,,,ST
Schulpromenade 9 39164 Wanzleben-Börde OT Wanzleben,039209/43521,false,ST-42,52.034282,11.454068,Sekundarschule Wanzleben,,039209/3165,,,ST
Diesterwegring 24 39387 Oschersleben (Bode),03949/512416,false,ST-43,52.037459,11.236493,Sekundarschule V,,03949/2242,,,ST
Neustädter Straße 48 06502 Thale,03947/7792816,false,ST-44,51.758659,11.04067,Sekundarschule Thale/Nord,,03947/779280,,,ST
Halberstädter Straße 4 39171 Sülzetal OT Langenweddingen,039205/699076,false,ST-45,52.032191,11.521582,Sekundarschule Sülzetal,,039205/69343,,,ST
Ziegeleistraße 38 06536 Südharz OT Roßla,034651/296026,false,ST-46,51.461884,11.082398,Sekundarschule Roßla,,034651/2466,,,ST
Gartenstraße 34 06779 Raguhn-Jeßnitz OT Raguhn,034906/324595,false,ST-47,51.712015,12.272886,Sekundarschule Raguhn,,034906/20240,,,ST
Burgkemnitzer Straße 28 06774 Muldestausee OT Muldenstein,03493/511134,false,ST-48,51.67115,12.342252,Sekundarschule Muldenstein,,03493/55132,,,ST
Thälmannstraße 9 39291 Möser,039222/96196,false,ST-49,52.217499,11.792681,Sekundarschule Möser,,039222/96194,,,ST
Ilsenburger Straße 31 - Haus B 38855 Wernigerode,nicht angegeben,false,ST-50,51.837611,10.768147,Sekundarschule LebenLernen Wernigerode,,03943/625312,,,ST
Werner-Seelenbinder-Ring 59 06849 Dessau-Roßlau,0340/8824912,false,ST-51,51.810713,12.248067,Sekundarschule Kreuzberge,,0340/8824908,,,ST
Straße der Jugend 9 06917 Jessen (Elster),03537/213171,false,ST-52,51.79703,12.962779,Sekundarschule Jessen-Nord,,03537/213166,,,ST
Schillerstraße 06712 Zeitz,03441/718658,false,ST-53,51.0526974,12.1428431,Sekundarschule III,,03441/212140,,,ST
Fritz-Weineck-Straße 6 und 8 06766 Bitterfeld-Wolfen OT Wolfen,03494/503064,false,ST-54,51.684909,12.260029,Sekundarschule I Wolfen-Nord,,03494/21046,,,ST
Kurt-Wüsteneck-Straße 21 06132 Halle (Saale),0345/77577347,true,ST-55,51.429718,11.980272,Sekundarschule Halle-Süd - Ganztagsschule,,0345/7704715,,,ST
Schulstraße 6 a 39443 Staßfurt OT Förderstedt,039266/92078,false,ST-56,51.849191,11.594372,Sekundarschule Förderstedt,,039266/92077,,,ST
Ostrauer Straße 7 06729 Elsteraue OT Reuden,034424/404919,false,ST-57,51.107867,12.190993,Sekundarschule Elsteraue,,034424/40490,,,ST
Lindenstraße 11 06895 Zahna-Elster OT Elster,035383/600040,false,ST-58,51.828249,12.821886,Sekundarschule Elster,,035383/20313,,,ST
Ummendorfer Straße 9 39365 Eilsleben,039409/21223,false,ST-59,52.150665,11.202485,Sekundarschule Eilsleben,,039409/21222,,,ST
Friedensstraße 6 06722 Droyßig,034425/27779,false,ST-60,51.038823,12.031435,Sekundarschule Droyßig,,034425/21336,,,ST
Bahnhofstraße 8 29413 Dähre,039031/80238,false,ST-61,52.799223,10.910596,Sekundarschule Dähre,,039031/302,,,ST
Lange Straße 42b 06869 Coswig (Anhalt),034903/48783,false,ST-62,51.884252,12.453874,Sekundarschule Coswig,,034903/63457,,,ST
Fuhrstraße 40 39261 Zerbst (Anhalt),03923/787698,true,ST-63,51.967149,12.090895,Sekundarschule CIERVISTI - Ganztagsschule,,03923/780020,,,ST
Am Bahnhof 8 39307 Stadt Jerichow OT Brettin,03933/91433,false,ST-64,52.425891,12.180645,Sekundarschule Brettin,,03933/4834,,,ST
Karl-Marx-Straße 5 39629 Bismark (Altmark),039089/31914,false,ST-65,52.662888,11.554885,Sekundarschule Bismark,,039089/2083,,,ST
Adolf-Diesterweg-Straße 2 06308 Benndorf,034772/29163,false,ST-66,51.574181,11.496771,Sekundarschule Benndorf,,034772/29153,,,ST
Friedrich-Engels-Straße 14 38489 Beetzendorf,039000/907886,false,ST-67,52.699044,11.084304,Sekundarschule Beetzendorf,,039000/350,,,ST
Torgauer Straße 32 a 06905 Bad Schmiedeberg,034925/70270,false,ST-68,51.691077,12.74236,Sekundarschule Bad Schmiedeberg,,034925/70275,,,ST
Steinbacher Straße 2 06647 Bad Bibra,034465/700074,false,ST-69,51.20341,11.580288,Sekundarschule Bad Bibra,,034465/700031,,,ST
Kellerberg 3 06925 Annaburg,035385/21054,false,ST-70,51.728565,13.045813,Sekundarschule Annaburg,,035385/20280,,,ST
Geschwister-Scholl-Straße 1 06366 Köthen (Anhalt),03496/5099079,false,ST-71,51.742513,11.957922,Sekundarschule an der Rüsternbreite,,03496/551260,,,ST
Mitschurinstraße 21 06862 Dessau-Roßlau,034901/94703,false,ST-72,51.8873,12.228693,Sekundarschule an der Biethe,,034901/82562,,,ST
Ringstraße 48 06844 Dessau-Roßlau,0340/5169668,false,ST-73,51.843739,12.250374,Sekundarschule am Schillerpark,,0340/213730,,,ST
Burgstraße 16 06385 Aken (Elbe),034909/82098,false,ST-74,51.855633,12.04016,Sekundarschule am Burgtor,,034909/82095,,,ST
Am Stadion 9 06179 Teutschenthal,034601/397683,false,ST-75,51.452961,11.804784,"Sekundarschule ""Würdetal""",,034601/22424,,,ST
Paulsplan 3 38820 Halberstadt,03941/597655,false,ST-76,51.897574,11.055775,"Sekundarschule ""Walter Gemm""",,03941/24584,,,ST
Am Wasserturm 36 06366 Köthen (Anhalt),03496/3099047,false,ST-77,51.744626,11.979622,"Sekundarschule ""Völkerfreundschaft""",,03496/212235,,,ST
Häuerstraße 39 06242 Braunsbedra,034633/23270,false,ST-78,51.287055,11.892326,"Sekundarschule ""Unteres Geiseltal""",,034633/22609,,,ST
Bauernwinkel 23 39393 Ausleben,039404/50782,false,ST-79,52.092595,11.112107,"Sekundarschule ""Thomas Müntzer""",,039404/277,,,ST
