id,ag_name,ag_cat,school,state
SN-4220216-0,Gesellschaftsspiele,Gesellschaft / Partizipation,4220216,SN
SN-4220216-0,Schülerclub,Gesellschaft / Partizipation,4220216,SN
SN-4220216-0,Schülerbibliothek,Literatur / Medien,4220216,SN
SN-4220216-0,Offenes Spielangebot,Berufsorientierung,4220216,SN
SN-4220216-0,Allgemeiner Freizeitsport,Sport,4220216,SN
SN-4220216-0,Schach,Sport,4220216,SN
SN-4220216-0,Ringen,Sport,4220216,SN
SN-4220216-0,künstlerisches Gestalten,Kunst / Kultur,4220216,SN
SN-4220216-0,Tanz und Gesang,Musik / Tanz,4220216,SN
SN-4220216-0,Naturlehrpfad,Umwelt,4220216,SN
SN-4220216-0,Modellbau,Handwerk,4220216,SN
SN-4220216-0,Schulhausgestaltung,Gesellschaft / Partizipation,4220216,SN
SN-4220216-0,Hausaufgabenbetreuung,Berufsorientierung,4220216,SN
SN-4220216-0,Yoga,Sport,4220216,SN
SN-4520102-0,Schülerclub,Gesellschaft / Partizipation,4520102,SN
SN-4520243-0,Schülerbibliothek,Literatur / Medien,4520243,SN
SN-4520243-0,Offenes Spielangebot,Berufsorientierung,4520243,SN
SN-4520243-0,Bergsteigen/Klettern,Sport,4520243,SN
SN-4520243-0,Handball,Sport,4520243,SN
SN-4520243-0,Fußball,Sport,4520243,SN
SN-4520243-0,Tanz,Musik / Tanz,4520243,SN
SN-4520243-0,Band,Musik / Tanz,4520243,SN
SN-4520243-0,Chor,Musik / Tanz,4520243,SN
SN-4520243-0,Gestalten mit Naturmaterial,Kunst / Kultur,4520243,SN
SN-4520243-0,Holzgestaltung,Handwerk,4520243,SN
SN-4320487-0,Schülerbibliothek,Literatur / Medien,4320487,SN
SN-4320487-0,Schülerclub,Gesellschaft / Partizipation,4320487,SN
SN-4320487-0,Schülercafe,Berufsorientierung,4320487,SN
SN-4320487-0,Schülerbibliothek,Literatur / Medien,4320487,SN
SN-4320487-0,Leichtathletik,Sport,4320487,SN
SN-4320487-0,Unihoc,Sport,4320487,SN
SN-4320487-0,Tischtennis,Sport,4320487,SN
SN-4320487-0,Allgemeiner Freizeitsport,Sport,4320487,SN
SN-4320487-0,Vorleserunde,Literatur / Medien,4320487,SN
SN-4320487-0,Mundart,Gesellschaft / Partizipation,4320487,SN
SN-4320487-0,Englisch,Sprachen,4320487,SN
SN-4320487-0,Malerei,Kunst / Kultur,4320487,SN
SN-4320487-0,Holzgestaltung,Handwerk,4320487,SN
SN-4320487-0,Darstellendes Spiel/Theater,Kunst / Kultur,4320487,SN
SN-4320487-0,Physik,Naturwissenschaft / Technik,4320487,SN
SN-4320487-0,Modellbau,Handwerk,4320487,SN
SN-4320487-0,Schülerzeitung,Literatur / Medien,4320487,SN
SN-4320487-0,Förderangebot,Berufsorientierung,4320487,SN
SN-4320487-0,Hausaufgabenbetreuung,Berufsorientierung,4320487,SN
SN-4320487-0,Schülerschlichter,Gesellschaft / Partizipation,4320487,SN
SN-4320487-1,Schülerbibliothek,Literatur / Medien,4320487,SN
SN-4320487-1,Schülerclub,Gesellschaft / Partizipation,4320487,SN
SN-4320487-1,Schülercafe,Berufsorientierung,4320487,SN
SN-4320487-1,Schülerbibliothek,Literatur / Medien,4320487,SN
SN-4320487-1,Leichtathletik,Sport,4320487,SN
SN-4320487-1,Unihoc,Sport,4320487,SN
SN-4320487-1,Tischtennis,Sport,4320487,SN
SN-4320487-1,Allgemeiner Freizeitsport,Sport,4320487,SN
SN-4320487-1,Vorleserunde,Literatur / Medien,4320487,SN
SN-4320487-1,Mundart,Gesellschaft / Partizipation,4320487,SN
SN-4320487-1,Englisch,Sprachen,4320487,SN
SN-4320487-1,Malerei,Kunst / Kultur,4320487,SN
SN-4320487-1,Holzgestaltung,Handwerk,4320487,SN
SN-4320487-1,Darstellendes Spiel/Theater,Kunst / Kultur,4320487,SN
SN-4320487-1,Physik,Naturwissenschaft / Technik,4320487,SN
SN-4320487-1,Modellbau,Handwerk,4320487,SN
SN-4320487-1,Schülerzeitung,Literatur / Medien,4320487,SN
SN-4320487-1,Förderangebot,Berufsorientierung,4320487,SN
SN-4320487-1,Hausaufgabenbetreuung,Berufsorientierung,4320487,SN
SN-4320487-1,Schülerschlichter,Gesellschaft / Partizipation,4320487,SN
SN-4320487-2,Schülerbibliothek,Literatur / Medien,4320487,SN
SN-4320487-2,Schülerclub,Gesellschaft / Partizipation,4320487,SN
SN-4320487-2,Schülercafe,Berufsorientierung,4320487,SN
SN-4320487-2,Schülerbibliothek,Literatur / Medien,4320487,SN
SN-4320487-2,Leichtathletik,Sport,4320487,SN
SN-4320487-2,Unihoc,Sport,4320487,SN
SN-4320487-2,Tischtennis,Sport,4320487,SN
SN-4320487-2,Allgemeiner Freizeitsport,Sport,4320487,SN
SN-4320487-2,Vorleserunde,Literatur / Medien,4320487,SN
SN-4320487-2,Mundart,Gesellschaft / Partizipation,4320487,SN
SN-4320487-2,Englisch,Sprachen,4320487,SN
SN-4320487-2,Malerei,Kunst / Kultur,4320487,SN
SN-4320487-2,Holzgestaltung,Handwerk,4320487,SN
SN-4320487-2,Darstellendes Spiel/Theater,Kunst / Kultur,4320487,SN
SN-4320487-2,Physik,Naturwissenschaft / Technik,4320487,SN
SN-4320487-2,Modellbau,Handwerk,4320487,SN
SN-4320487-2,Schülerzeitung,Literatur / Medien,4320487,SN
SN-4320487-2,Förderangebot,Berufsorientierung,4320487,SN
SN-4320487-2,Hausaufgabenbetreuung,Berufsorientierung,4320487,SN
SN-4320487-2,Schülerschlichter,Gesellschaft / Partizipation,4320487,SN
SN-4320347-0,Filmveranstaltungen,Literatur / Medien,4320347,SN
SN-4320347-0,Schülerclub,Gesellschaft / Partizipation,4320347,SN
SN-4320347-0,Offenes Spielangebot,Berufsorientierung,4320347,SN
SN-4320347-0,Behindertensport,Sport,4320347,SN
SN-4320347-0,Band,Musik / Tanz,4320347,SN
SN-4320347-0,Darstellendes Spiel/Theater,Kunst / Kultur,4320347,SN
SN-4130118-0,Schülerbibliothek,Literatur / Medien,4130118,SN
SN-4130118-0,Offenes Spielangebot,Berufsorientierung,4130118,SN
SN-4130118-0,Schülerclub,Gesellschaft / Partizipation,4130118,SN
SN-4130118-0,Fußball,Sport,4130118,SN
SN-4130118-0,Volleyball,Sport,4130118,SN
SN-4130118-0,Vorleserunde,Literatur / Medien,4130118,SN
SN-4130118-0,Polnisch,Sprachen,4130118,SN
SN-4130118-0,Chor,Musik / Tanz,4130118,SN
SN-4130118-0,Darstellendes Spiel/Theater,Kunst / Kultur,4130118,SN
SN-4130118-0,Band,Musik / Tanz,4130118,SN
SN-4130118-0,Schulchronik,Gesellschaft / Partizipation,4130118,SN
SN-4130118-0,Hausaufgabenbetreuung,Berufsorientierung,4130118,SN
SN-4130118-1,Schülerbibliothek,Literatur / Medien,4130118,SN
SN-4130118-1,Offenes Spielangebot,Berufsorientierung,4130118,SN
SN-4130118-1,Schülerclub,Gesellschaft / Partizipation,4130118,SN
SN-4130118-1,Fußball,Sport,4130118,SN
SN-4130118-1,Volleyball,Sport,4130118,SN
SN-4130118-1,Vorleserunde,Literatur / Medien,4130118,SN
SN-4130118-1,Polnisch,Sprachen,4130118,SN
SN-4130118-1,Chor,Musik / Tanz,4130118,SN
SN-4130118-1,Darstellendes Spiel/Theater,Kunst / Kultur,4130118,SN
SN-4130118-1,Band,Musik / Tanz,4130118,SN
SN-4130118-1,Schulchronik,Gesellschaft / Partizipation,4130118,SN
SN-4130118-1,Hausaufgabenbetreuung,Berufsorientierung,4130118,SN
SN-4520326-0,Badminton,Sport,4520326,SN
SN-4520326-0,Band,Musik / Tanz,4520326,SN
SN-4120366-0,Fußball,Sport,4120366,SN
SN-4120366-0,Chor,Musik / Tanz,4120366,SN
SN-4120366-0,Darstellendes Spiel/Theater,Kunst / Kultur,4120366,SN
SN-4120366-0,Tanz,Musik / Tanz,4120366,SN
SN-4120366-0,Chor,Musik / Tanz,4120366,SN
SN-4120366-0,Darstellendes Spiel/Theater,Kunst / Kultur,4120366,SN
SN-4120366-0,Erste Hilfe/Sanitäter,Gesellschaft / Partizipation,4120366,SN
SN-4120366-0,Verkehrserziehung,Gesellschaft / Partizipation,4120366,SN
SN-4120366-0,Schülerschlichter,Gesellschaft / Partizipation,4120366,SN
SN-4120366-0,Schülerschlichter,Gesellschaft / Partizipation,4120366,SN
SN-4120366-1,Fußball,Sport,4120366,SN
SN-4120366-1,Chor,Musik / Tanz,4120366,SN
SN-4120366-1,Darstellendes Spiel/Theater,Kunst / Kultur,4120366,SN
SN-4120366-1,Tanz,Musik / Tanz,4120366,SN
SN-4120366-1,Chor,Musik / Tanz,4120366,SN
SN-4120366-1,Darstellendes Spiel/Theater,Kunst / Kultur,4120366,SN
SN-4120366-1,Erste Hilfe/Sanitäter,Gesellschaft / Partizipation,4120366,SN
SN-4120366-1,Verkehrserziehung,Gesellschaft / Partizipation,4120366,SN
SN-4120366-1,Schülerschlichter,Gesellschaft / Partizipation,4120366,SN
SN-4120366-1,Schülerschlichter,Gesellschaft / Partizipation,4120366,SN
SN-4120358-0,Schülerclub,Gesellschaft / Partizipation,4120358,SN
SN-4120358-1,Schülerclub,Gesellschaft / Partizipation,4120358,SN
SN-4120358-2,Schülerclub,Gesellschaft / Partizipation,4120358,SN
SN-4420246-0,Schülerclub,Gesellschaft / Partizipation,4420246,SN
SN-4420246-0,Offenes Spielangebot,Berufsorientierung,4420246,SN
SN-4420246-0,Schülerbibliothek,Literatur / Medien,4420246,SN
SN-4420246-0,Allgemeiner Freizeitsport,Sport,4420246,SN
SN-4420246-0,Gymnastik,Sport,4420246,SN
SN-4420246-0,Fußball,Sport,4420246,SN
SN-4420246-0,Tennis,Sport,4420246,SN
SN-4420246-0,Keyboard,Musik / Tanz,4420246,SN
SN-4420246-0,Chor,Musik / Tanz,4420246,SN
SN-4420246-0,Schlagzeug,Musik / Tanz,4420246,SN
SN-4420246-0,Schlagzeug,Musik / Tanz,4420246,SN
SN-4420246-0,Tanz,Musik / Tanz,4420246,SN
SN-4420246-0,Kunsterziehung,Kunst / Kultur,4420246,SN
SN-4420246-0,Schülerschlichter,Gesellschaft / Partizipation,4420246,SN
SN-4220471-0,Schülerbibliothek,Literatur / Medien,4220471,SN
SN-4220471-0,Offenes Spielangebot,Berufsorientierung,4220471,SN
SN-4220471-0,Allgemeiner Freizeitsport,Sport,4220471,SN
SN-4220471-0,Malerei,Kunst / Kultur,4220471,SN
SN-4220471-1,Schülerbibliothek,Literatur / Medien,4220471,SN
SN-4220471-1,Offenes Spielangebot,Berufsorientierung,4220471,SN
SN-4220471-1,Allgemeiner Freizeitsport,Sport,4220471,SN
SN-4220471-1,Malerei,Kunst / Kultur,4220471,SN
SN-4550158-0,Fitnessclub,Sport,4550158,SN
SN-4550158-0,Volleyball,Sport,4550158,SN
SN-4550158-0,Fußball,Sport,4550158,SN
SN-4550158-0,Schulhausgestaltung,Gesellschaft / Partizipation,4550158,SN
SN-4550158-1,Fitnessclub,Sport,4550158,SN
SN-4550158-1,Volleyball,Sport,4550158,SN
SN-4550158-1,Fußball,Sport,4550158,SN
SN-4550158-1,Schulhausgestaltung,Gesellschaft / Partizipation,4550158,SN
SN-4550158-2,Fitnessclub,Sport,4550158,SN
SN-4550158-2,Volleyball,Sport,4550158,SN
SN-4550158-2,Fußball,Sport,4550158,SN
SN-4550158-2,Schulhausgestaltung,Gesellschaft / Partizipation,4550158,SN
SN-4550158-3,Fitnessclub,Sport,4550158,SN
SN-4550158-3,Volleyball,Sport,4550158,SN
SN-4550158-3,Fußball,Sport,4550158,SN
SN-4550158-3,Schulhausgestaltung,Gesellschaft / Partizipation,4550158,SN
SN-4550158-4,Fitnessclub,Sport,4550158,SN
SN-4550158-4,Volleyball,Sport,4550158,SN
SN-4550158-4,Fußball,Sport,4550158,SN
SN-4550158-4,Schulhausgestaltung,Gesellschaft / Partizipation,4550158,SN
SN-4550158-5,Fitnessclub,Sport,4550158,SN
SN-4550158-5,Volleyball,Sport,4550158,SN
SN-4550158-5,Fußball,Sport,4550158,SN
SN-4550158-5,Schulhausgestaltung,Gesellschaft / Partizipation,4550158,SN
SN-4140026-0,Filmveranstaltungen,Literatur / Medien,4140026,SN
SN-4140026-0,Fußball,Sport,4140026,SN
SN-4140026-0,Volleyball,Sport,4140026,SN
SN-4140026-0,Handball,Sport,4140026,SN
SN-4140026-0,Basketball,Sport,4140026,SN
SN-4140026-0,Unihoc,Sport,4140026,SN
SN-4140026-0,Französisch,Sprachen,4140026,SN
SN-4140026-0,Englisch,Sprachen,4140026,SN
SN-4140026-0,Russisch,Sprachen,4140026,SN
SN-4140026-0,Musiktheater,Kunst / Kultur,4140026,SN
SN-4140026-0,Chor,Musik / Tanz,4140026,SN
SN-4140026-0,Darstellendes Spiel/Theater,Kunst / Kultur,4140026,SN
SN-4140026-0,Chemie,Naturwissenschaft / Technik,4140026,SN
SN-4140026-0,Mathematik,Naturwissenschaft / Technik,4140026,SN
SN-4140026-0,Schülerzeitung,Literatur / Medien,4140026,SN
SN-4140026-0,Begabtenförderung,Berufsorientierung,4140026,SN
SN-4140026-1,Filmveranstaltungen,Literatur / Medien,4140026,SN
SN-4140026-1,Fußball,Sport,4140026,SN
SN-4140026-1,Volleyball,Sport,4140026,SN
SN-4140026-1,Handball,Sport,4140026,SN
SN-4140026-1,Basketball,Sport,4140026,SN
SN-4140026-1,Unihoc,Sport,4140026,SN
SN-4140026-1,Französisch,Sprachen,4140026,SN
SN-4140026-1,Englisch,Sprachen,4140026,SN
SN-4140026-1,Russisch,Sprachen,4140026,SN
SN-4140026-1,Musiktheater,Kunst / Kultur,4140026,SN
SN-4140026-1,Chor,Musik / Tanz,4140026,SN
SN-4140026-1,Darstellendes Spiel/Theater,Kunst / Kultur,4140026,SN
SN-4140026-1,Chemie,Naturwissenschaft / Technik,4140026,SN
SN-4140026-1,Mathematik,Naturwissenschaft / Technik,4140026,SN
SN-4140026-1,Schülerzeitung,Literatur / Medien,4140026,SN
SN-4140026-1,Begabtenförderung,Berufsorientierung,4140026,SN
SN-4420360-0,Gesellschaftsspiele,Gesellschaft / Partizipation,4420360,SN
SN-4420360-0,Fußball,Sport,4420360,SN
SN-4420360-0,Selbstverteidigung,Sport,4420360,SN
SN-4420360-0,Kunsterziehung,Kunst / Kultur,4420360,SN
SN-4420360-0,Flöte,Musik / Tanz,4420360,SN
SN-4420360-0,Gitarre,Musik / Tanz,4420360,SN
SN-4420360-0,Keyboard,Musik / Tanz,4420360,SN
SN-4420360-0,Musiktheater,Kunst / Kultur,4420360,SN
SN-4420360-0,Darstellendes Spiel/Theater,Kunst / Kultur,4420360,SN
SN-4420360-0,Chor,Musik / Tanz,4420360,SN
SN-4420360-0,Schülerzeitung,Literatur / Medien,4420360,SN
SN-4420360-0,Sozialpädagogische Gruppenarbeit,Berufsorientierung,4420360,SN
SN-4420360-0,Erste Hilfe/Sanitäter,Gesellschaft / Partizipation,4420360,SN
SN-4420360-0,Schülerschlichter,Gesellschaft / Partizipation,4420360,SN
SN-4420337-0,Schülerbibliothek,Literatur / Medien,4420337,SN
SN-4420337-0,Offenes Spielangebot,Berufsorientierung,4420337,SN
SN-4420337-0,Allgemeiner Freizeitsport,Sport,4420337,SN
SN-4420337-0,Allgemeiner Freizeitsport,Sport,4420337,SN
SN-4420337-0,Schlagzeug,Musik / Tanz,4420337,SN
SN-4420337-0,Tanz,Musik / Tanz,4420337,SN
SN-4420337-0,Tanz und Gesang,Musik / Tanz,4420337,SN
SN-4420337-0,Chor,Musik / Tanz,4420337,SN
SN-4420337-0,Darstellendes Spiel/Theater,Kunst / Kultur,4420337,SN
SN-4420337-0,Yoga,Sport,4420337,SN
SN-4220240-0,Radfahren,Sport,4220240,SN
SN-4220240-0,Gestalten mit Naturmaterial,Kunst / Kultur,4220240,SN
SN-4220240-0,Modellbau,Handwerk,4220240,SN
SN-4220240-0,Schulchronik,Gesellschaft / Partizipation,4220240,SN
SN-4220240-1,Radfahren,Sport,4220240,SN
SN-4220240-1,Gestalten mit Naturmaterial,Kunst / Kultur,4220240,SN
SN-4220240-1,Modellbau,Handwerk,4220240,SN
SN-4220240-1,Schulchronik,Gesellschaft / Partizipation,4220240,SN
SN-4520342-0,Biologie,Naturwissenschaft / Technik,4520342,SN
SN-4520342-1,Biologie,Naturwissenschaft / Technik,4520342,SN
SN-4520342-2,Biologie,Naturwissenschaft / Technik,4520342,SN
SN-4320438-0,Offener Schulhof,Gesellschaft / Partizipation,4320438,SN
SN-4320438-0,Fußball,Sport,4320438,SN
SN-4320438-0,Allgemeiner Freizeitsport,Sport,4320438,SN
SN-4320438-0,künstlerisches Gestalten,Kunst / Kultur,4320438,SN
SN-4320438-0,Schulchronik,Gesellschaft / Partizipation,4320438,SN
SN-4320438-0,Schulhausgestaltung,Gesellschaft / Partizipation,4320438,SN
SN-4320438-0,Verkehrserziehung,Gesellschaft / Partizipation,4320438,SN
SN-4320438-0,Hausaufgabenbetreuung,Berufsorientierung,4320438,SN
SN-4520334-0,künstlerisches Gestalten,Kunst / Kultur,4520334,SN
SN-4420428-0,Gesellschaftsspiele,Gesellschaft / Partizipation,4420428,SN
SN-4420428-0,Behindertensport,Sport,4420428,SN
SN-4420428-0,Fußball,Sport,4420428,SN
SN-4420428-0,Unihoc,Sport,4420428,SN
SN-4420428-0,Zweifelderball,Sport,4420428,SN
SN-4420428-0,Vorleserunde,Literatur / Medien,4420428,SN
SN-4420428-0,Chor,Musik / Tanz,4420428,SN
SN-4420428-0,Schlagzeug,Musik / Tanz,4420428,SN
SN-4420428-0,Tanz,Musik / Tanz,4420428,SN
SN-4420428-0,Grafisches Gestalten,Kunst / Kultur,4420428,SN
SN-4420428-0,Plastisches Gestalten,Kunst / Kultur,4420428,SN
SN-4420428-0,Holzgestaltung,Handwerk,4420428,SN
SN-4420428-0,Schülerzeitung,Literatur / Medien,4420428,SN
SN-4420428-0,Sozialpädagogische Gruppenarbeit,Berufsorientierung,4420428,SN
SN-4420428-0,Förderangebot,Berufsorientierung,4420428,SN
SN-4420154-0,Internetcafe,Naturwissenschaft / Technik,4420154,SN
SN-4420154-0,Schülerbibliothek,Literatur / Medien,4420154,SN
SN-4420154-0,Radfahren,Sport,4420154,SN
SN-4420154-0,Allgemeiner Freizeitsport,Sport,4420154,SN
SN-4420154-0,Fitnessclub,Sport,4420154,SN
SN-4420154-0,Fußball,Sport,4420154,SN
SN-4420154-0,künstlerisches Gestalten,Kunst / Kultur,4420154,SN
SN-4420154-0,Tanz,Musik / Tanz,4420154,SN
SN-4420154-0,Band,Musik / Tanz,4420154,SN
SN-4320354-0,Schülerbibliothek,Literatur / Medien,4320354,SN
SN-4320354-0,Offenes Spielangebot,Berufsorientierung,4320354,SN
SN-4320354-0,Fußball,Sport,4320354,SN
SN-4320354-0,Sozialpädagogische Gruppenarbeit,Berufsorientierung,4320354,SN
SN-4320354-0,Schulhofgestaltung,Gesellschaft / Partizipation,4320354,SN
SN-4320537-0,Schülerbibliothek,Literatur / Medien,4320537,SN
SN-4420139-0,Chor,Musik / Tanz,4420139,SN
SN-4420139-0,Gitarre,Musik / Tanz,4420139,SN
SN-4420139-0,Flöte,Musik / Tanz,4420139,SN
SN-4420139-0,Schlagzeug,Musik / Tanz,4420139,SN
SN-4320198-0,Schülerbibliothek,Literatur / Medien,4320198,SN
SN-4320198-0,Internetcafe,Naturwissenschaft / Technik,4320198,SN
SN-4320198-0,Allgemeiner Freizeitsport,Sport,4320198,SN
SN-4320198-0,Tierpflege,Umwelt,4320198,SN
SN-4320198-0,Hausaufgabenbetreuung,Berufsorientierung,4320198,SN
SN-4540118-0,Volleyball,Sport,4540118,SN
SN-4540118-0,Tischtennis,Sport,4540118,SN
SN-4540118-0,Leichtathletik,Sport,4540118,SN
SN-4540118-0,Schach,Sport,4540118,SN
SN-4540118-0,Englisch,Sprachen,4540118,SN
SN-4540118-0,Spanisch,Sprachen,4540118,SN
SN-4540118-0,Chor,Musik / Tanz,4540118,SN
SN-4540118-0,Grafisches Gestalten,Kunst / Kultur,4540118,SN
SN-4540118-0,künstlerisches Gestalten,Kunst / Kultur,4540118,SN
SN-4540118-0,Physik,Naturwissenschaft / Technik,4540118,SN
SN-4540118-0,Mathematik,Naturwissenschaft / Technik,4540118,SN
SN-4540118-0,Schülerfirma,Gesellschaft / Partizipation,4540118,SN
SN-4540118-0,Modellbau,Handwerk,4540118,SN
SN-4540118-0,Technik,Naturwissenschaft / Technik,4540118,SN
SN-4540118-0,Schülerradio,Literatur / Medien,4540118,SN
SN-4540118-0,Begabtenförderung,Berufsorientierung,4540118,SN
SN-4540118-0,Hausaufgabenbetreuung,Berufsorientierung,4540118,SN
SN-4540118-0,Yoga,Sport,4540118,SN
SN-4540118-0,Regionalgeschichte,Gesellschaft / Partizipation,4540118,SN
SN-4540118-0,Schülerschlichter,Gesellschaft / Partizipation,4540118,SN
SN-4540118-1,Volleyball,Sport,4540118,SN
SN-4540118-1,Tischtennis,Sport,4540118,SN
SN-4540118-1,Leichtathletik,Sport,4540118,SN
SN-4540118-1,Schach,Sport,4540118,SN
SN-4540118-1,Englisch,Sprachen,4540118,SN
SN-4540118-1,Spanisch,Sprachen,4540118,SN
SN-4540118-1,Chor,Musik / Tanz,4540118,SN
SN-4540118-1,Grafisches Gestalten,Kunst / Kultur,4540118,SN
SN-4540118-1,künstlerisches Gestalten,Kunst / Kultur,4540118,SN
SN-4540118-1,Physik,Naturwissenschaft / Technik,4540118,SN
SN-4540118-1,Mathematik,Naturwissenschaft / Technik,4540118,SN
SN-4540118-1,Schülerfirma,Gesellschaft / Partizipation,4540118,SN
SN-4540118-1,Modellbau,Handwerk,4540118,SN
SN-4540118-1,Technik,Naturwissenschaft / Technik,4540118,SN
SN-4540118-1,Schülerradio,Literatur / Medien,4540118,SN
SN-4540118-1,Begabtenförderung,Berufsorientierung,4540118,SN
SN-4540118-1,Hausaufgabenbetreuung,Berufsorientierung,4540118,SN
SN-4540118-1,Yoga,Sport,4540118,SN
SN-4540118-1,Regionalgeschichte,Gesellschaft / Partizipation,4540118,SN
SN-4540118-1,Schülerschlichter,Gesellschaft / Partizipation,4540118,SN
SN-4120184-0,Schülerclub,Gesellschaft / Partizipation,4120184,SN
SN-4120184-0,Offenes Spielangebot,Berufsorientierung,4120184,SN
SN-4220208-0,Schülerclub,Gesellschaft / Partizipation,4220208,SN
SN-4220208-0,Chor,Musik / Tanz,4220208,SN
SN-4220208-0,Schülerfirma,Gesellschaft / Partizipation,4220208,SN
SN-4220208-0,Schülerzeitung,Literatur / Medien,4220208,SN
SN-4220208-0,Schulhausgestaltung,Gesellschaft / Partizipation,4220208,SN
SN-4220208-0,Schülerschlichter,Gesellschaft / Partizipation,4220208,SN
SN-4420329-0,Schülerclub,Gesellschaft / Partizipation,4420329,SN
SN-4220547-0,Schülerbibliothek,Literatur / Medien,4220547,SN
SN-4220547-0,Offenes Spielangebot,Berufsorientierung,4220547,SN
SN-4520284-0,Offener Schulhof,Gesellschaft / Partizipation,4520284,SN
SN-4520284-0,Schülerbibliothek,Literatur / Medien,4520284,SN
SN-4520284-0,Handball,Sport,4520284,SN
SN-4520284-0,Vorleserunde,Literatur / Medien,4520284,SN
SN-4520284-0,Darstellendes Spiel/Theater,Kunst / Kultur,4520284,SN
SN-4520284-0,künstlerisches Gestalten,Kunst / Kultur,4520284,SN
SN-4520284-0,Artistik,Musik / Tanz,4520284,SN
SN-4520284-0,Mathematik,Naturwissenschaft / Technik,4520284,SN
SN-4320230-0,Offener Schulhof,Gesellschaft / Partizipation,4320230,SN
SN-4320230-0,Fußball,Sport,4320230,SN
SN-4320230-0,Allgemeiner Freizeitsport,Sport,4320230,SN
SN-4320230-0,Wassersport,Sport,4320230,SN
SN-4320230-0,Reiten,Sport,4320230,SN
SN-4320230-0,Vorleserunde,Literatur / Medien,4320230,SN
SN-4320230-0,Tanz,Musik / Tanz,4320230,SN
SN-4320230-0,Handarbeitstechniken,Handwerk,4320230,SN
SN-4320230-0,Schulgarten,Umwelt,4320230,SN
SN-4320230-0,Schülerfirma,Gesellschaft / Partizipation,4320230,SN
SN-4320230-0,Förderangebot,Berufsorientierung,4320230,SN
SN-4320230-0,Konzentrationstraining,Sport,4320230,SN
SN-4320230-0,Hausaufgabenbetreuung,Berufsorientierung,4320230,SN
SN-4320230-0,Schülerschlichter,Gesellschaft / Partizipation,4320230,SN
SN-4320230-1,Offener Schulhof,Gesellschaft / Partizipation,4320230,SN
SN-4320230-1,Fußball,Sport,4320230,SN
SN-4320230-1,Allgemeiner Freizeitsport,Sport,4320230,SN
SN-4320230-1,Wassersport,Sport,4320230,SN
SN-4320230-1,Reiten,Sport,4320230,SN
SN-4320230-1,Vorleserunde,Literatur / Medien,4320230,SN
SN-4320230-1,Tanz,Musik / Tanz,4320230,SN
SN-4320230-1,Handarbeitstechniken,Handwerk,4320230,SN
SN-4320230-1,Schulgarten,Umwelt,4320230,SN
SN-4320230-1,Schülerfirma,Gesellschaft / Partizipation,4320230,SN
SN-4320230-1,Förderangebot,Berufsorientierung,4320230,SN
SN-4320230-1,Konzentrationstraining,Sport,4320230,SN
SN-4320230-1,Hausaufgabenbetreuung,Berufsorientierung,4320230,SN
SN-4320230-1,Schülerschlichter,Gesellschaft / Partizipation,4320230,SN
SN-4320230-2,Offener Schulhof,Gesellschaft / Partizipation,4320230,SN
SN-4320230-2,Fußball,Sport,4320230,SN
SN-4320230-2,Allgemeiner Freizeitsport,Sport,4320230,SN
SN-4320230-2,Wassersport,Sport,4320230,SN
SN-4320230-2,Reiten,Sport,4320230,SN
SN-4320230-2,Vorleserunde,Literatur / Medien,4320230,SN
SN-4320230-2,Tanz,Musik / Tanz,4320230,SN
SN-4320230-2,Handarbeitstechniken,Handwerk,4320230,SN
SN-4320230-2,Schulgarten,Umwelt,4320230,SN
SN-4320230-2,Schülerfirma,Gesellschaft / Partizipation,4320230,SN
SN-4320230-2,Förderangebot,Berufsorientierung,4320230,SN
SN-4320230-2,Konzentrationstraining,Sport,4320230,SN
SN-4320230-2,Hausaufgabenbetreuung,Berufsorientierung,4320230,SN
SN-4320230-2,Schülerschlichter,Gesellschaft / Partizipation,4320230,SN
SN-4320115-0,Fußball,Sport,4320115,SN
SN-4320115-0,Judo,Sport,4320115,SN
SN-4320115-0,Allgemeiner Freizeitsport,Sport,4320115,SN
SN-4320115-0,Handball,Sport,4320115,SN
SN-4320115-0,Tanz und Gesang,Musik / Tanz,4320115,SN
SN-4320115-0,Holzgestaltung,Handwerk,4320115,SN
SN-4320115-0,Schülerzeitung,Literatur / Medien,4320115,SN
SN-4320115-0,Gesunde Ernährung,Sport,4320115,SN
SN-4320115-0,Yoga,Sport,4320115,SN
SN-4320115-0,Hausaufgabenbetreuung,Berufsorientierung,4320115,SN
SN-4220463-0,Schülerbibliothek,Literatur / Medien,4220463,SN
SN-4220463-0,künstlerisches Gestalten,Kunst / Kultur,4220463,SN
SN-4220463-0,Schulgarten,Umwelt,4220463,SN
SN-4220463-0,Schülerzeitung,Literatur / Medien,4220463,SN
SN-4220463-0,Konzentrationstraining,Sport,4220463,SN
SN-4220463-0,Yoga,Sport,4220463,SN
SN-4220463-0,Schülerschlichter,Gesellschaft / Partizipation,4220463,SN
SN-4220018-0,Schülerbibliothek,Literatur / Medien,4220018,SN
SN-4220018-0,Schülercafe,Berufsorientierung,4220018,SN
SN-4220018-0,Selbstverteidigung,Sport,4220018,SN
SN-4220018-0,Tischtennis,Sport,4220018,SN
SN-4220018-0,Schach,Sport,4220018,SN
SN-4220018-0,künstlerisches Gestalten,Kunst / Kultur,4220018,SN
SN-4220018-0,Puppenspiel,Kunst / Kultur,4220018,SN
