id,ag_name,ag_cat,school,state
BE-15799,Keyboard,Musik / Tanz,04K07,BE
BE-15799,Darstellendes Spiel,Kunst / Kultur,04K07,BE
BE-15799,Bildbearbeitung,Literatur / Medien,04K07,BE
BE-15799,Schreibwerkstatt,Literatur / Medien,04K07,BE
BE-15799,Mediengestaltung,Literatur / Medien,04K07,BE
BE-15799,Mofakurs,Naturwissenschaft / Technik,04K07,BE
BE-15799,Kunst-Werkstatt,Handwerk,04K07,BE
BE-15799,Spanisch,Sprachen,04K07,BE
BE-15799,Computerspiele,Naturwissenschaft / Technik,04K07,BE
BE-15799,Fahrrad,Handwerk,04K07,BE
BE-15799,Kochen,Handwerk,04K07,BE
BE-15800,Rudern,Sport,04Y08,BE
BE-15800,Leichtathletik,Sport,04Y08,BE
BE-15800,Band,Musik / Tanz,04Y08,BE
BE-15801,Volleyball,Sport,04Y09,BE
BE-15801,Fußball,Sport,04Y09,BE
BE-15801,Basketball,Sport,04Y09,BE
BE-15801,Rudern,Sport,04Y09,BE
BE-15801,Segeln,Sport,04Y09,BE
BE-15801,Band,Musik / Tanz,04Y09,BE
BE-15802,Chor,Musik / Tanz,04Y10,BE
BE-15802,Band,Musik / Tanz,04Y10,BE
BE-15802,Orchester,Musik / Tanz,04Y10,BE
BE-15802,Politik,Gesellschaft / Partizipation,04Y10,BE
BE-15802,Volleyball,Sport,04Y10,BE
BE-15802,Italienisch,Sprachen,04Y10,BE
BE-15803,Rugby,Sport,04Y11,BE
BE-15803,Rudern,Sport,04Y11,BE
BE-15803,Jazz Band,Musik / Tanz,04Y11,BE
BE-15803,Englisch,Sprachen,04Y11,BE
BE-15803,English,Sprachen,04Y11,BE
BE-15803,Italienisch,Sprachen,04Y11,BE
BE-15803,Russisch,Sprachen,04Y11,BE
BE-15803,Mathematik,Naturwissenschaft / Technik,04Y11,BE
BE-15803,Chor,Musik / Tanz,04Y11,BE
BE-15803,Homepage,Naturwissenschaft / Technik,04Y11,BE
BE-15803,Orchester,Musik / Tanz,04Y11,BE
BE-15803,Schach,Sport,04Y11,BE
BE-15803,Philosophie,Gesellschaft / Partizipation,04Y11,BE
BE-15803,Neugriechisch,Sprachen,04Y11,BE
BE-15809,Chor,Musik / Tanz,07G07,BE
BE-15809,Computerkurse,Naturwissenschaft / Technik,07G07,BE
BE-15809,Töpfern,Handwerk,07G07,BE
BE-15809,Fußball,Sport,07G07,BE
BE-15809,Tanzen,Musik / Tanz,07G07,BE
BE-15809,Kunst,Kunst / Kultur,07G07,BE
BE-15809,Englisch,Sprachen,07G07,BE
BE-15809,Mathe,Naturwissenschaft / Technik,07G07,BE
BE-15814,Chor,Musik / Tanz,06G05,BE
BE-15814,Gitarre,Musik / Tanz,06G05,BE
BE-15814,Theater,Kunst / Kultur,06G05,BE
BE-15814,Archäologie,Naturwissenschaft / Technik,06G05,BE
BE-15814,Fitness,Sport,06G05,BE
BE-15814,Papier- und Buchwerkstatt,Handwerk,06G05,BE
BE-15814,Basketball,Sport,06G05,BE
BE-15814,Waveboard,Sport,06G05,BE
BE-15814,Garten,Umwelt,06G05,BE
BE-15814,Band,Musik / Tanz,06G05,BE
BE-15814,Segeln,Sport,06G05,BE
BE-15814,Inline Skating,Sport,06G05,BE
BE-15814,Fußball,Sport,06G05,BE
BE-15815,Schulband,Musik / Tanz,04G08,BE
BE-15815,Tischtennis,Sport,04G08,BE
BE-15815,Schach,Sport,04G08,BE
BE-15815,Werken,Handwerk,04G08,BE
BE-15815,Computer,Naturwissenschaft / Technik,04G08,BE
BE-15815,Spanisch,Sprachen,04G08,BE
BE-15815,Englisch,Sprachen,04G08,BE
BE-15815,Nähen,Handwerk,04G08,BE
BE-15815,Fußball,Sport,04G08,BE
BE-15815,Schülerzeitung,Literatur / Medien,04G08,BE
BE-15816,Judo,Sport,04G11,BE
BE-15816,Musik,Musik / Tanz,04G11,BE
BE-15816,Yoga,Sport,04G11,BE
BE-15816,Schülerzeitung,Literatur / Medien,04G11,BE
BE-15816,Schulgarten,Umwelt,04G11,BE
BE-15816,Ausdauerlauf,Sport,04G11,BE
BE-15816,Basketball,Sport,04G11,BE
BE-15825,Big Band,Musik / Tanz,07K03,BE
BE-15825,Schulgarten,Umwelt,07K03,BE
BE-15825,Chor,Musik / Tanz,07K03,BE
BE-15825,Gitarren-AG,Musik / Tanz,07K03,BE
BE-15825,Kochen,Handwerk,07K03,BE
BE-15825,kreatives Gestalten,Kunst / Kultur,07K03,BE
BE-15825,kreatives Schreiben,Literatur / Medien,07K03,BE
BE-15825,Band,Musik / Tanz,07K03,BE
BE-15825,Theater,Kunst / Kultur,07K03,BE
BE-15825,Töpfern,Handwerk,07K03,BE
BE-15825,Fitness,Sport,07K03,BE
BE-15825,Fußball,Sport,07K03,BE
BE-15825,Golf,Sport,07K03,BE
BE-15825,Hockey,Sport,07K03,BE
BE-15825,Schach,Sport,07K03,BE
BE-15825,Skilanglauf,Sport,07K03,BE
BE-15825,Tennis,Sport,07K03,BE
BE-15825,Tischtennis,Sport,07K03,BE
BE-15825,Triathlon,Sport,07K03,BE
BE-15825,Turnen,Sport,07K03,BE
BE-15825,Volleyball,Sport,07K03,BE
BE-15825,Judo,Sport,07K03,BE
BE-15827,Theater,Kunst / Kultur,07G34,BE
BE-15827,Englisch,Sprachen,07G34,BE
BE-15827,Literatur,Literatur / Medien,07G34,BE
BE-15827,Schülerzeitung,Literatur / Medien,07G34,BE
BE-15827,Tanz,Musik / Tanz,07G34,BE
BE-15827,Basketball,Sport,07G34,BE
BE-15827,Hockey,Sport,07G34,BE
BE-15827,Fußball,Sport,07G34,BE
BE-15827,Handball,Sport,07G34,BE
BE-15827,Handarbeiten,Handwerk,07G34,BE
BE-15828,Orchester,Musik / Tanz,07G35,BE
BE-15828,Judo,Sport,07G35,BE
BE-15828,Stressworkout,Sport,07G35,BE
BE-15828,Fußball,Sport,07G35,BE
BE-15828,Basketball,Sport,07G35,BE
BE-15828,Schach,Sport,07G35,BE
BE-15828,Tanzen,Musik / Tanz,07G35,BE
BE-15828,Theater,Kunst / Kultur,07G35,BE
BE-15828,Chor,Musik / Tanz,07G35,BE
BE-15828,Basteln,Handwerk,07G35,BE
BE-15828,Golf,Sport,07G35,BE
BE-15828,Zirkus,Kunst / Kultur,07G35,BE
BE-15828,Cello,Musik / Tanz,07G35,BE
BE-15828,Schulteich,Umwelt,07G35,BE
BE-15828,Aikido,Sport,07G35,BE
BE-15828,Nadel und Faden,Handwerk,07G35,BE
BE-15828,Jonglieren,Sport,07G35,BE
BE-15828,Laufen,Sport,07G35,BE
BE-15829,Tischtennis,Sport,07G36,BE
BE-15829,Fußball,Sport,07G36,BE
BE-15829,Chor,Musik / Tanz,07G36,BE
BE-15829,Homepage,Naturwissenschaft / Technik,07G36,BE
BE-15829,Französisch,Sprachen,07G36,BE
BE-15829,Schach,Sport,07G36,BE
BE-15830,Basketball,Sport,07G37,BE
BE-15830,Chor,Musik / Tanz,07G37,BE
BE-15830,Computer,Naturwissenschaft / Technik,07G37,BE
BE-15830,Fußball,Sport,07G37,BE
BE-15830,Tanzen,Musik / Tanz,07G37,BE
BE-15830,Türkisch,Sprachen,07G37,BE
BE-15831,Basketball,Sport,07Y08,BE
BE-15831,Volleyball,Sport,07Y08,BE
BE-15831,Chor,Musik / Tanz,07Y08,BE
BE-15831,Orchester,Musik / Tanz,07Y08,BE
BE-15831,Technik,Naturwissenschaft / Technik,07Y08,BE
BE-15833,Basketball,Sport,06Y07,BE
BE-15833,Fußball,Sport,06Y07,BE
BE-15833,Volleyball,Sport,06Y07,BE
BE-15833,Rudern,Sport,06Y07,BE
BE-15833,Kampfsport,Sport,06Y07,BE
BE-15833,Cambridge Test,Sprachen,06Y07,BE
BE-15833,Gartenbau,Umwelt,06Y07,BE
BE-15833,Religion,Gesellschaft / Partizipation,06Y07,BE
BE-15833,Theater,Kunst / Kultur,06Y07,BE
BE-15833,Mediation,Gesellschaft / Partizipation,06Y07,BE
BE-15833,Chor,Musik / Tanz,06Y07,BE
BE-15833,Band,Musik / Tanz,06Y07,BE
BE-15833,Kaninchen und Nager,Umwelt,06Y07,BE
BE-15833,Imkerei,Umwelt,06Y07,BE
BE-15833,Astronomie,Naturwissenschaft / Technik,06Y07,BE
BE-15833,Homepage,Naturwissenschaft / Technik,06Y07,BE
BE-15835,Badminton,Sport,07K02,BE
BE-15835,Computer-Präsentationen,Naturwissenschaft / Technik,07K02,BE
BE-15835,Fotografie,Literatur / Medien,07K02,BE
BE-15835,Fußball,Sport,07K02,BE
BE-15835,Gitarrenunterricht,Musik / Tanz,07K02,BE
BE-15835,Italienisch,Sprachen,07K02,BE
BE-15835,Kanu,Sport,07K02,BE
BE-15835,Kochen,Handwerk,07K02,BE
BE-15835,kreatives Gestalten,Kunst / Kultur,07K02,BE
BE-15835,Mediatoren,Gesellschaft / Partizipation,07K02,BE
BE-15835,Moderne Spiele,Gesellschaft / Partizipation,07K02,BE
BE-15835,Mofa-Kurs,Naturwissenschaft / Technik,07K02,BE
BE-15835,Orchester,Musik / Tanz,07K02,BE
BE-15835,Konfliktlotsen,Gesellschaft / Partizipation,07K02,BE
BE-15835,Band,Musik / Tanz,07K02,BE
BE-15835,Saxofon,Musik / Tanz,07K02,BE
BE-15835,Singen,Musik / Tanz,07K02,BE
BE-15835,Schach,Sport,07K02,BE
BE-15835,Trommeln,Musik / Tanz,07K02,BE
BE-15835,Tischtennis,Sport,07K02,BE
BE-15835,UNESCO,Gesellschaft / Partizipation,07K02,BE
BE-15835,Volleyball,Sport,07K02,BE
BE-15835,Windsurfen,Sport,07K02,BE
BE-15837,Spanisch,Sprachen,07G20,BE
BE-15837,Chinesisch,Sprachen,07G20,BE
BE-15837,Computer,Naturwissenschaft / Technik,07G20,BE
BE-15837,Chor,Musik / Tanz,07G20,BE
BE-15837,Fußball,Sport,07G20,BE
BE-15837,Schach,Sport,07G20,BE
BE-15838,Schulgarten,Umwelt,07G21,BE
BE-15838,Chor,Musik / Tanz,07G21,BE
BE-15838,Flöte,Musik / Tanz,07G21,BE
BE-15838,Computer,Naturwissenschaft / Technik,07G21,BE
BE-15838,Tanz,Musik / Tanz,07G21,BE
BE-15838,Polnisch,Sprachen,07G21,BE
BE-15838,Schülerzeitung,Literatur / Medien,07G21,BE
BE-15838,Naturkunde,Naturwissenschaft / Technik,07G21,BE
BE-15839,Chor,Musik / Tanz,07G22,BE
BE-15839,Hausaufgaben,Berufsorientierung,07G22,BE
BE-15839,Leseratten,Literatur / Medien,07G22,BE
BE-15839,Instrumental-AG,Musik / Tanz,07G22,BE
BE-15839,Zeitung,Literatur / Medien,07G22,BE
BE-15839,Tanzen,Musik / Tanz,07G22,BE
BE-15839,Basketball,Sport,07G22,BE
BE-15839,Zirkus,Kunst / Kultur,07G22,BE
BE-15839,Badminton,Sport,07G22,BE
BE-15839,Türkisch,Sprachen,07G22,BE
BE-15840,Schach,Sport,07G32,BE
BE-15840,Fußball,Sport,07G32,BE
BE-15840,Töpfern,Handwerk,07G32,BE
BE-15840,Garten,Umwelt,07G32,BE
BE-15841,Theater,Kunst / Kultur,06K08,BE
BE-15841,Badminton,Sport,06K08,BE
BE-15841,Schulband,Musik / Tanz,06K08,BE
BE-15841,Fußball,Sport,06K08,BE
BE-15841,Kunst,Kunst / Kultur,06K08,BE
BE-15841,Tanz,Musik / Tanz,06K08,BE
BE-15841,Musik,Musik / Tanz,06K08,BE
BE-15841,Sozial-AG,Gesellschaft / Partizipation,06K08,BE
BE-15842,Chor,Musik / Tanz,06Y06,BE
BE-15842,Chor,Musik / Tanz,06Y06,BE
BE-15842,Big Band,Musik / Tanz,06Y06,BE
BE-15842,Orchester,Musik / Tanz,06Y06,BE
BE-15842,Vororchester,Musik / Tanz,06Y06,BE
BE-15842,Musical,Musik / Tanz,06Y06,BE
BE-15842,Theatertechnik,Naturwissenschaft / Technik,06Y06,BE
BE-15842,Chor,Musik / Tanz,06Y06,BE
BE-15842,Debating-Club,Gesellschaft / Partizipation,06Y06,BE
BE-15842,Cambridge Test,Sprachen,06Y06,BE
BE-15842,Schulcafé,Gesellschaft / Partizipation,06Y06,BE
BE-15842,Rudern,Sport,06Y06,BE
BE-15842,Hockey,Sport,06Y06,BE
BE-15842,Einradfahren,Sport,06Y06,BE
BE-15842,Italienisch,Sprachen,06Y06,BE
BE-15842,Spanisch,Sprachen,06Y06,BE
BE-15842,Schach,Sport,06Y06,BE
BE-15842,Gartenbau,Umwelt,06Y06,BE
BE-15842,Mediation,Gesellschaft / Partizipation,06Y06,BE
BE-15842,Kunst,Kunst / Kultur,06Y06,BE
BE-15842,Textiles Gestalten,Handwerk,06Y06,BE
BE-15842,Foto,Kunst / Kultur,06Y06,BE
BE-15844,Theater,Kunst / Kultur,06Y08,BE
BE-15844,Schach,Sport,06Y08,BE
BE-15844,Debattieren,Gesellschaft / Partizipation,06Y08,BE
BE-15844,Rudern,Sport,06Y08,BE
BE-15844,Volleyball,Sport,06Y08,BE
BE-15844,Fußball,Sport,06Y08,BE
BE-15844,Hockey,Sport,06Y08,BE
BE-15844,Karate,Sport,06Y08,BE
BE-15844,Chor,Musik / Tanz,06Y08,BE
BE-15844,Gitarren-AG,Musik / Tanz,06Y08,BE
BE-15850,Basketball,Sport,07K01,BE
BE-15850,Fußball,Sport,07K01,BE
BE-15850,Handball,Sport,07K01,BE
BE-15850,Rudern,Sport,07K01,BE
BE-15850,Selbstverteidigung,Sport,07K01,BE
BE-15850,Yoga,Sport,07K01,BE
BE-15850,Tischtennis,Sport,07K01,BE
BE-15850,Theater,Kunst / Kultur,07K01,BE
BE-15850,Chor,Musik / Tanz,07K01,BE
BE-15850,Orchester,Musik / Tanz,07K01,BE
BE-15850,Musical,Musik / Tanz,07K01,BE
BE-15850,Foto,Kunst / Kultur,07K01,BE
BE-15858,Chor,Musik / Tanz,07A05,BE
BE-15858,DELF,Sprachen,07A05,BE
BE-15858,Kunst,Kunst / Kultur,07A05,BE
BE-15862,Basketball,Sport,05G04,BE
BE-15862,Hausaufgabenbetreuung,Berufsorientierung,05G04,BE
BE-15862,Theater,Kunst / Kultur,05G04,BE
BE-15862,Schülerbücherei,Literatur / Medien,05G04,BE
BE-15862,Fahrradreparaturen,Handwerk,05G04,BE
BE-15862,Basketball,Sport,05G04,BE
BE-15862,Fußball,Sport,05G04,BE
BE-15862,Flöten,Musik / Tanz,05G04,BE
BE-15862,Schulgarten,Umwelt,05G04,BE
BE-15862,Gitarre,Musik / Tanz,05G04,BE
BE-15862,Modellbau und Basteln,Handwerk,05G04,BE
BE-15863,Musik,Musik / Tanz,05G05,BE
BE-15865,Theater,Kunst / Kultur,04S02,BE
BE-15865,Tanz,Musik / Tanz,04S02,BE
BE-15865,Fußball,Sport,04S02,BE
BE-15865,Kanu,Sport,04S02,BE
BE-15865,Musik,Musik / Tanz,04S02,BE
BE-15865,Chor,Musik / Tanz,04S02,BE
BE-15865,Kunst,Kunst / Kultur,04S02,BE
BE-15873,Spanisch,Sprachen,07G28,BE
BE-15873,Fußball,Sport,07G28,BE
BE-15873,Tanz,Musik / Tanz,07G28,BE
BE-15873,Instrumental-AG,Musik / Tanz,07G28,BE
BE-15873,Kunst,Kunst / Kultur,07G28,BE
BE-15873,Flöten,Musik / Tanz,07G28,BE
BE-15873,Aerobic,Sport,07G28,BE
BE-15874,Basketball,Sport,07G31,BE
BE-15874,Fußball,Sport,07G31,BE
BE-15874,Turnen,Sport,07G31,BE
BE-15874,Laufen,Sport,07G31,BE
BE-15874,Tanzen,Musik / Tanz,07G31,BE
BE-15874,Theater,Kunst / Kultur,07G31,BE
BE-15874,Flöten,Musik / Tanz,07G31,BE
BE-15875,Hausaufgabenbetreuung,Berufsorientierung,06G28,BE
BE-15875,Sportspiele,Sport,06G28,BE
BE-15875,Kochen und Backen,Handwerk,06G28,BE
BE-15875,Instrumente,Musik / Tanz,06G28,BE
BE-15875,PC-comp@ss,Naturwissenschaft / Technik,06G28,BE
BE-15875,Theater,Kunst / Kultur,06G28,BE
BE-15875,Chor,Musik / Tanz,06G28,BE
BE-15875,Tanzen,Musik / Tanz,06G28,BE
BE-15875,Mädchen-AG,Gesellschaft / Partizipation,06G28,BE
BE-15875,Jungen-AG,Gesellschaft / Partizipation,06G28,BE
BE-15876,Handball,Sport,06G30,BE
BE-15876,Karate,Sport,06G30,BE
BE-15876,Fußball,Sport,06G30,BE
BE-15876,Tanzen,Musik / Tanz,06G30,BE
BE-15876,Gitarre,Musik / Tanz,06G30,BE
BE-15876,Orchester,Musik / Tanz,06G30,BE
BE-15876,Theater,Kunst / Kultur,06G30,BE
BE-15876,Flöten,Musik / Tanz,06G30,BE
BE-15876,Schülerzeitung,Literatur / Medien,06G30,BE
BE-15878,Rudern,Sport,07Y04,BE
BE-15878,Basketball,Sport,07Y04,BE
BE-15878,Volleyball,Sport,07Y04,BE
BE-15878,Fußball,Sport,07Y04,BE
BE-15878,Orchester,Musik / Tanz,07Y04,BE
BE-15878,Blechbläser,Musik / Tanz,07Y04,BE
BE-15878,Saxophon,Musik / Tanz,07Y04,BE
BE-15878,Gitarre,Musik / Tanz,07Y04,BE
BE-15878,Band,Musik / Tanz,07Y04,BE
BE-15878,Big Band,Musik / Tanz,07Y04,BE
BE-15878,Chor,Musik / Tanz,07Y04,BE
BE-15878,Band,Musik / Tanz,07Y04,BE
BE-15878,Musical,Musik / Tanz,07Y04,BE
BE-15878,Homepage,Naturwissenschaft / Technik,07Y04,BE
BE-15878,Tontechnik,Naturwissenschaft / Technik,07Y04,BE
BE-15878,Klima,Umwelt,07Y04,BE
BE-15878,Philosophie,Gesellschaft / Partizipation,07Y04,BE
BE-15878,Spanisch,Sprachen,07Y04,BE
BE-15878,DELF,Sprachen,07Y04,BE
BE-15878,Debattierclub,Gesellschaft / Partizipation,07Y04,BE
BE-15878,Religion und Philosophie,Kunst / Kultur,07Y04,BE
BE-15878,Comedy,Kunst / Kultur,07Y04,BE
BE-15878,Schulsanitätsdienst,Gesellschaft / Partizipation,07Y04,BE
BE-15878,Mediation,Gesellschaft / Partizipation,07Y04,BE
BE-15880,Arabisch,Sprachen,02P03,BE
BE-15880,Tischtennis,Sport,02P03,BE
BE-15880,Handarbeiten,Handwerk,02P03,BE
BE-15880,Theater,Kunst / Kultur,02P03,BE
BE-15880,Schülerzeitung,Literatur / Medien,02P03,BE
BE-15880,Meditation,Sport,02P03,BE
BE-15885,Theater,Kunst / Kultur,04G07,BE
BE-15885,Fußball,Sport,04G07,BE
BE-15885,Computer,Naturwissenschaft / Technik,04G07,BE
BE-15885,Podcast,Literatur / Medien,04G07,BE
BE-15885,Hausaufgaben,Berufsorientierung,04G07,BE
BE-15885,Band,Musik / Tanz,04G07,BE
BE-15885,Laufen,Sport,04G07,BE
BE-15885,Musical,Musik / Tanz,04G07,BE
BE-15885,Tanz,Musik / Tanz,04G07,BE
BE-15885,Chor,Musik / Tanz,04G07,BE
BE-15886,Computertechnik,Naturwissenschaft / Technik,02K10,BE
BE-15886,Französisch,Sprachen,02K10,BE
BE-15886,Fußball,Sport,02K10,BE
BE-15886,Graffiti,Kunst / Kultur,02K10,BE
BE-15886,Modedesign,Literatur / Medien,02K10,BE
BE-15886,Manga,Kunst / Kultur,02K10,BE
BE-15886,Schach,Sport,02K10,BE
BE-15886,Fotografie,Literatur / Medien,02K10,BE
BE-15886,Französisch,Sprachen,02K10,BE
BE-15886,Musik,Musik / Tanz,02K10,BE
BE-15886,Literaturwerkstatt,Literatur / Medien,02K10,BE
BE-15886,Tanzen,Musik / Tanz,02K10,BE
BE-15886,Vorbereitung auf den MSA,Berufsorientierung,02K10,BE
BE-15887,Chor,Musik / Tanz,04Y05,BE
BE-15887,Orchester,Musik / Tanz,04Y05,BE
BE-15887,Theater,Kunst / Kultur,04Y05,BE
BE-15887,Russisch,Sprachen,04Y05,BE
BE-15887,Volleyball,Sport,04Y05,BE
BE-15887,Hockey,Sport,04Y05,BE
BE-15887,Fußball,Sport,04Y05,BE
BE-15887,Roboter,Naturwissenschaft / Technik,04Y05,BE
BE-15887,Schulgarten,Umwelt,04Y05,BE
BE-15887,Mathematik,Naturwissenschaft / Technik,04Y05,BE
BE-15887,Schach,Sport,04Y05,BE
BE-15887,Schülerzeitung,Literatur / Medien,04Y05,BE
BE-15889,Hardware,Naturwissenschaft / Technik,02Y05,BE
BE-15889,Homepage,Naturwissenschaft / Technik,02Y05,BE
BE-15889,Mathematik,Naturwissenschaft / Technik,02Y05,BE
BE-15889,Chor,Musik / Tanz,02Y05,BE
BE-15889,Schach,Sport,02Y05,BE
BE-15889,Keyboard,Musik / Tanz,02Y05,BE
BE-15889,Sport,Sport,02Y05,BE
BE-15890,Fußball,Sport,02K01,BE
BE-15890,Skaten,Sport,02K01,BE
BE-15890,Turnen,Sport,02K01,BE
BE-15890,Basketball,Sport,02K01,BE
BE-15890,Gitarre,Musik / Tanz,02K01,BE
BE-15890,Frisur und Kosmetik,Kunst / Kultur,02K01,BE
BE-15890,Mode und Design,Kunst / Kultur,02K01,BE
BE-15890,Spanisch,Kunst / Kultur,02K01,BE
BE-15890,Englisch,Sprachen,02K01,BE
BE-15890,Theater,Kunst / Kultur,02K01,BE
BE-15890,Zirkus,Kunst / Kultur,02K01,BE
BE-15890,Medien- und Bildgestaltung,Literatur / Medien,02K01,BE
BE-15894,Lecturas,Literatur / Medien,04G04,BE
BE-15894,Knobelkiste,Handwerk,04G04,BE
BE-15894,Gesellschaftsspiele,Gesellschaft / Partizipation,04G04,BE
BE-15894,Wortspiele,Sprachen,04G04,BE
BE-15894,Sticken,Handwerk,04G04,BE
BE-15894,Spiele,Sport,04G04,BE
BE-15894,Computerkurs,Naturwissenschaft / Technik,04G04,BE
BE-15894,Fußball,Sport,04G04,BE
BE-15894,Basketball,Sport,04G04,BE
BE-15894,Kochen und Backen,Handwerk,04G04,BE
BE-15894,Skateboard,Sport,04G04,BE
BE-15894,Encaustic,Kunst / Kultur,04G04,BE
BE-15894,Perlenarbeiten,Handwerk,04G04,BE
BE-15894,HipHop,Musik / Tanz,04G04,BE
BE-15894,Teppichknüpfen,Handwerk,04G04,BE
BE-15894,Embossing,Handwerk,04G04,BE
BE-15894,Fliesengestaltung,Handwerk,04G04,BE
BE-15897,Fußball,Sport,08Y06,BE
BE-15897,Basketball,Sport,08Y06,BE
BE-15897,Golf,Sport,08Y06,BE
BE-15897,Chor,Musik / Tanz,08Y06,BE
BE-15897,Instrumental-AG,Musik / Tanz,08Y06,BE
BE-15897,Keyboard,Musik / Tanz,08Y06,BE
BE-15897,Schulband,Musik / Tanz,08Y06,BE
BE-15897,Spanisch,Sprachen,08Y06,BE
BE-15897,Homepage,Naturwissenschaft / Technik,08Y06,BE
BE-15897,Geologie,Naturwissenschaft / Technik,08Y06,BE
BE-15897,Chemie,Naturwissenschaft / Technik,08Y06,BE
BE-15897,Schülerzeitung,Literatur / Medien,08Y06,BE
BE-15897,Schulradio,Literatur / Medien,08Y06,BE
BE-15897,Theater,Kunst / Kultur,08Y06,BE
BE-15904,Tanzen,Musik / Tanz,02S02,BE
BE-15904,Schulband,Musik / Tanz,02S02,BE
BE-15904,Hockey,Sport,02S02,BE
BE-15904,Schwimmen,Sport,02S02,BE
BE-15905,Schülerzeitung,Literatur / Medien,02S03,BE
BE-15907,Backen,Handwerk,03G02,BE
BE-15907,Basteln,Handwerk,03G02,BE
BE-15907,Sticken,Handwerk,03G02,BE
BE-15907,Sport,Sport,03G02,BE
BE-15907,Singespatzen,Musik / Tanz,03G02,BE
BE-15907,Backen,Handwerk,03G02,BE
BE-15907,Handarbeit,Handwerk,03G02,BE
BE-15907,kreatives Gestalten,Kunst / Kultur,03G02,BE
BE-15907,Spotspiele,Sport,03G02,BE
BE-15907,Schülerzeitung,Literatur / Medien,03G02,BE
BE-15907,Knobeln,Naturwissenschaft / Technik,03G02,BE
BE-15907,Schach,Sport,03G02,BE
BE-15907,Entspannung,Sport,03G02,BE
BE-15907,Theater,Kunst / Kultur,03G02,BE
BE-15907,Basteln,Handwerk,03G02,BE
BE-15907,Computer,Naturwissenschaft / Technik,03G02,BE
BE-15907,Tanzen,Musik / Tanz,03G02,BE
BE-15907,Töpfern,Handwerk,03G02,BE
BE-15907,Basketball,Sport,03G02,BE
BE-15907,Capoeira,Musik / Tanz,03G02,BE
BE-15907,Karate,Sport,03G02,BE
BE-15907,Judo,Sport,03G02,BE
BE-15907,Italienisch,Sprachen,03G02,BE
BE-15907,Französisch,Sprachen,03G02,BE
BE-15908,Schauspiel,Kunst / Kultur,03G05,BE
BE-15908,Griechisches Theater,Kunst / Kultur,03G05,BE
BE-15908,Fußball,Sport,03G05,BE
BE-15908,Karate,Sport,03G05,BE
BE-15908,Musical,Musik / Tanz,03G05,BE
BE-15908,Schach,Sport,03G05,BE
BE-15908,Mathematik,Naturwissenschaft / Technik,03G05,BE
BE-15908,Sport,Sport,03G05,BE
BE-15908,Naturwissenschaften,Naturwissenschaft / Technik,03G05,BE
BE-15908,Kreativkurse,Kunst / Kultur,03G05,BE
BE-15914,Judo,Sport,02G01,BE
BE-15914,Keramik,Handwerk,02G01,BE
BE-15914,Fußball,Sport,02G01,BE
BE-15914,Handball,Sport,02G01,BE
BE-15914,Schach,Sport,02G01,BE
BE-15914,Handarbeit,Handwerk,02G01,BE
BE-15914,Basketball,Sport,02G01,BE
BE-15914,Volleyball,Sport,02G01,BE
BE-15916,Sportangebote,Sport,02G26,BE
BE-15916,Schach,Sport,02G26,BE
BE-15916,Computer und Internet,Naturwissenschaft / Technik,02G26,BE
BE-15916,Filzen,Handwerk,02G26,BE
BE-15916,Capoeira,Musik / Tanz,02G26,BE
BE-15922,Schülerzeitung,Literatur / Medien,04Y06,BE
BE-15922,Rudern,Sport,04Y06,BE
BE-15922,Basketball,Sport,04Y06,BE
BE-15922,Blasorchester,Musik / Tanz,04Y06,BE
BE-15922,Big Band,Musik / Tanz,04Y06,BE
BE-15922,Combo,Musik / Tanz,04Y06,BE
BE-15922,Chor,Musik / Tanz,04Y06,BE
BE-15922,Orchester,Musik / Tanz,04Y06,BE
BE-15922,Keramik,Handwerk,04Y06,BE
BE-15922,Fotografie,Literatur / Medien,04Y06,BE
BE-15922,Religion,Gesellschaft / Partizipation,04Y06,BE
BE-15922,Mathematikwettbewerb Ideefix,Naturwissenschaft / Technik,04Y06,BE
BE-15923,Darstellendes Spiel,Kunst / Kultur,04K02,BE
BE-15923,Medien und Kommunikation,Literatur / Medien,04K02,BE
BE-15924,Chor,Musik / Tanz,04G02,BE
BE-15924,Schülerzeitung,Literatur / Medien,04G02,BE
BE-15924,Leseclub,Literatur / Medien,04G02,BE
BE-15926,Bläserklasse,Musik / Tanz,02Y06,BE
BE-15926,Orchester,Musik / Tanz,02Y06,BE
BE-15926,Band,Musik / Tanz,02Y06,BE
BE-15926,Chor,Musik / Tanz,02Y06,BE
BE-15926,Fußball,Sport,02Y06,BE
BE-15926,Basketball,Sport,02Y06,BE
BE-15926,Frisbee,Sport,02Y06,BE
BE-15926,Darstellendes Spiel,Kunst / Kultur,02Y06,BE
BE-15926,Schülerbücherei,Literatur / Medien,02Y06,BE
BE-15926,Italienisch,Sprachen,02Y06,BE
BE-15926,Spanisch,Sprachen,02Y06,BE
BE-15926,Kochen,Handwerk,02Y06,BE
BE-15926,Klettern,Sport,02Y06,BE
BE-15926,Chemie,Naturwissenschaft / Technik,02Y06,BE
BE-15931,Filzen,Handwerk,03S03,BE
BE-15931,Keramik,Handwerk,03S03,BE
BE-15931,Kunst,Kunst / Kultur,03S03,BE
BE-15931,Textiles Gestalten,Handwerk,03S03,BE
BE-15931,Theater,Kunst / Kultur,03S03,BE
BE-15931,Entspannung im Wasser,Sport,03S03,BE
